"aesch_ag" "aesch_co" "aesch_eumen" "aesch_pers" "aesch_pv" "aesch_sept" "aesch_suppl" "athen_book12" "athen_book13" "hdt_book1" "hesiod_theog" "hesiod_works" "IliadPoet_iliad" "lysias_oration1" "lysias_oration14" "odysseyPoet_od" "plato_euthyp" "polybius_book1" "soph_ajax" "soph_ant" "soph_elec" "soph_ot" "soph_trach" "thuc_book1"
"auxxatrobjadvpredcocoordroot" 0.00858958941762584 0 0 0.0142511044605957 0 0.0274386061188092 0 0 0.00389029371717565 0.0275697284381749 0.0222642769676055 0.0123609394313968 0.0104326053693142 0 0 0.00739329017842474 0 0 0 0 0 0 0 0.0401123144805455
"coordcoordexd" 0.0171791788352517 0.0132678784662332 0 0 0 0.0411579091782137 0 0 0 0 0 0.0370828182941904 0.00486854917234664 0 0 0 0.0407608695652174 0 0.196709585121602 0 0 0 0 0
"exdapaposcoordroot" 0 0 0.0404040404040404 0 0.02460024600246 0 0.0145666423889294 0 0 0 0.0333964154514082 0 0.00278202809848379 0 0 0.0213583938487826 0 0 0.0178826895565093 0 0 0 0 0
"exdapapospredcocoordroot" 0.0171791788352517 0.053071513864933 0 0.0855066267635742 0 0.15091233365345 0 0 0 0 0.044528553935211 0 0.0013910140492419 0 0 0.00492886011894982 0 0 0 0.0159235668789809 0.0159235668789809 0 0.0196889151407757 0
"sbjapcocoordaposcoordatrobjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0.456417677835912 0 0 0 0 0 0 0 0 0 0 0 0 0
"advatrexd" 0.00858958941762584 0 0 0 0 0 0.0145666423889294 0 0 0 0 0 0.0153011545416609 0 0 0.0106791969243913 0 0 0.00894134477825465 0 0 0 0.0196889151407757 0
"advatrobjobjpredroot" 0.00858958941762584 0 0 0 0 0 0 0.0100045020259117 0.0155611748687026 0.0229747736984791 0 0 0.00765057727083044 0.0352858151023289 0 0.00492886011894982 0 0.010605578534309 0.0178826895565093 0 0 0.0149465660264554 0.0196889151407757 0.0133707714935152
"atradvauxpatrsbjpredroot" 0 0 0 0 0.01230012300123 0 0.0145666423889294 0.030013506077735 0.0505738183232834 0.00918990947939163 0 0 0.00208652107386285 0 0 0.00492886011894982 0 0.0141407713790787 0 0.00796178343949045 0.00796178343949045 0 0 0.0267415429870304
"atratrcocoordsbjpredcocoordroot" 0.00858958941762584 0.0265357569324665 0 0.0285022089211914 0.02460024600246 0 0 0 0 0.00459495473969581 0.044528553935211 0.0123609394313968 0.00765057727083044 0 0 0.00739329017842474 0 0.0141407713790787 0 0 0 0.0149465660264554 0.00984445757038787 0
"atratrobjadvcocoordpredroot" 0 0 0 0 0 0 0 0.00500225101295583 0.0155611748687026 0.00918990947939163 0 0 0 0 0 0.000821476686491637 0.0271739130434783 0.0848446282744724 0 0 0 0 0.0393778302815515 0.0267415429870304
"atratrsbjadvauxcpredroot" 0.00858958941762584 0 0 0 0 0 0 0.0350157570906908 0.0116708811515269 0.0137848642190874 0.0111321384838027 0 0.00904159132007233 0 0.0357015351660121 0.00492886011894982 0 0.00353519284476968 0 0 0 0.0149465660264554 0 0.0267415429870304
"atrpredcocoordroot" 0.00858958941762584 0.0132678784662332 0 0.0142511044605957 0.02460024600246 0 0 0 0.0155611748687026 0.0137848642190874 0.0111321384838027 0.0123609394313968 0.00556405619696759 0 0 0.0123221502973746 0 0.00353519284476968 0 0 0 0.00747328301322771 0 0.0133707714935152
"atvobjadvauxcpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.0159966615662818 0 0 0.00985772023789965 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"auxpadvauxcexd" 0.0257687682528775 0.0132678784662332 0.0269360269360269 0.0285022089211914 0.01230012300123 0 0.0145666423889294 0 0 0 0.0222642769676055 0 0.00904159132007233 0 0 0.00164295337298327 0.0135869565217391 0 0 0.0159235668789809 0.0159235668789809 0.052312981092594 0.00984445757038787 0
"auxycoordaposcoordatrobjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0.44528553935211 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxzadvcocoordauxcpredcocoordroot" 0 0 0.0134680134680135 0 0 0 0.0145666423889294 0 0 0 0.0111321384838027 0 0.0146056475170399 0 0 0.0123221502973746 0.0135869565217391 0 0 0 0 0 0 0
"coordatrobjpredcocoordroot" 0 0 0.0134680134680135 0 0.01230012300123 0 0 0.00500225101295583 0.00389029371717565 0.0137848642190874 0.0333964154514082 0.0123609394313968 0.0125191264431771 0 0 0.00739329017842474 0.0271739130434783 0 0 0 0 0 0 0
"objadvcocoordauxcexd" 0.00858958941762584 0 0 0 0.02460024600246 0 0 0 0 0 0 0.0123609394313968 0.013214633467798 0 0 0.00410738343245819 0 0 0.0178826895565093 0.0318471337579618 0.0318471337579618 0.0149465660264554 0 0
"objapaposobjpredroot" 0.051537536505755 0.0265357569324665 0 0 0.04920049200492 0 0.0291332847778587 0.0150067530388675 0.0272320560202295 0.0183798189587833 0 0 0 0 0.0357015351660121 0.00410738343245819 0 0.00353519284476968 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"objatrobjadvpredcocoordroot" 0.00858958941762584 0.0132678784662332 0 0.0142511044605957 0 0.0137193030594046 0 0 0 0.0229747736984791 0.0111321384838027 0.0123609394313968 0.0104326053693142 0 0 0.0065718134919331 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0 0.0401123144805455
"pnomsbjpredroot" 0 0 0.0134680134680135 0.0142511044605957 0.01230012300123 0 0.0145666423889294 0.0150067530388675 0.00778058743435129 0.0183798189587833 0 0 0.00208652107386285 0.0352858151023289 0 0.00164295337298327 0.0407608695652174 0.0318167356029271 0.0178826895565093 0.0159235668789809 0.0159235668789809 0.0224198490396831 0 0
"advauxccoordcoordroot" 0 0 0 0.0142511044605957 0.0738007380073801 0 0 0 0 0.00918990947939163 0 0.0123609394313968 0.00695507024620949 0 0 0.0131436269838662 0.0135869565217391 0 0 0 0 0 0.0196889151407757 0
"atradvauxpatrobjpredroot" 0.0171791788352517 0.0132678784662332 0 0 0.03690036900369 0.0411579091782137 0.0145666423889294 0 0.0194514685858782 0.0137848642190874 0 0 0.0013910140492419 0 0 0.00739329017842474 0 0.0141407713790787 0 0.00796178343949045 0.00796178343949045 0 0.0196889151407757 0.0267415429870304
"atradvpredcocoordcoordroot" 0.00858958941762584 0 0 0.0142511044605957 0 0 0.0291332847778587 0 0.00778058743435129 0.0321646831778707 0 0.0370828182941904 0.00347753512310474 0.0352858151023289 0 0.00328590674596655 0 0.00707038568953936 0.0178826895565093 0.0238853503184713 0.0238853503184713 0 0.0196889151407757 0.0133707714935152
"atrcocoordobjobjpredroot" 0 0 0 0 0 0 0 0.0200090040518233 0.0155611748687026 0.00918990947939163 0 0 0.00904159132007233 0 0 0.00328590674596655 0 0.0141407713790787 0 0.0318471337579618 0.0318471337579618 0 0 0
"atrobjcocoordobjpredcocoordroot" 0 0 0.0269360269360269 0.0570044178423828 0 0 0 0 0.00389029371717565 0.0183798189587833 0 0.0618046971569839 0.00417304214772569 0 0 0.00410738343245819 0 0.00707038568953936 0 0.0398089171974522 0.0398089171974522 0 0 0
"atrsbjatrsbjpredcocoordroot" 0 0 0.0134680134680135 0 0 0 0 0 0 0.0229747736984791 0.0111321384838027 0.0123609394313968 0.0146056475170399 0 0 0.00739329017842474 0 0 0.00894134477825465 0 0 0 0 0
"atvcocoordobjpredcocoordroot" 0.0257687682528775 0 0 0 0 0 0 0 0 0 0.0222642769676055 0 0.0111281123939352 0 0 0.0147865803568495 0 0 0 0 0 0 0 0
"auxpatvobjpredroot" 0.00858958941762584 0.0398036353986998 0 0 0.02460024600246 0 0 0 0 0 0.0111321384838027 0 0.0111281123939352 0 0 0.00739329017842474 0 0.00353519284476968 0 0 0 0.0298931320529108 0.0196889151407757 0
"auxxcoordadvpredroot" 0 0.0132678784662332 0 0 0 0.0548772122376183 0 0 0.00389029371717565 0 0.044528553935211 0 0.00973709834469328 0 0 0.000821476686491637 0 0.010605578534309 0 0.0159235668789809 0.0159235668789809 0.0373664150661386 0.00984445757038787 0.0133707714935152
"auxzauxypredcocoordroot" 0.00858958941762584 0 0 0.0285022089211914 0 0.0137193030594046 0 0 0 0 0.0333964154514082 0 0.00625956322158854 0 0 0.0131436269838662 0 0 0 0.00796178343949045 0.00796178343949045 0.0149465660264554 0.0295333727111636 0
"auxzsbjadvauxcpredroot" 0 0 0 0 0 0 0 0.0400180081036466 0.0155611748687026 0.00918990947939163 0 0 0.00765057727083044 0.0352858151023289 0 0.00739329017842474 0 0 0 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0.0133707714935152
"objadvadvpredcocoordroot" 0.0257687682528775 0 0.0269360269360269 0 0 0 0 0 0 0 0 0.0370828182941904 0.0159966615662818 0 0 0.00410738343245819 0 0.00707038568953936 0.00894134477825465 0 0 0 0 0
"objapaposadvpredroot" 0.00858958941762584 0 0.0269360269360269 0.0142511044605957 0 0.0274386061188092 0 0.0100045020259117 0.0272320560202295 0.0229747736984791 0.0333964154514082 0 0.0013910140492419 0 0 0.00575033680544146 0 0 0.0357653791130186 0 0 0.00747328301322771 0.0196889151407757 0
"objcocoordauxcpredcocoordroot" 0 0 0 0 0 0 0 0.0100045020259117 0.00778058743435129 0.00918990947939163 0 0.0370828182941904 0.00695507024620949 0 0.0714030703320243 0.00985772023789965 0 0 0 0 0 0 0.0196889151407757 0.0534830859740607
"objobjcocoordcoordpredroot" 0 0 0 0.0142511044605957 0 0 0 0 0.0194514685858782 0.0597344116160456 0 0 0.00695507024620949 0 0.0714030703320243 0.00246443005947491 0 0.0176759642238484 0 0 0 0 0 0
"objpredcoordroot" 0.0257687682528775 0 0 0.0427533133817871 0.01230012300123 0.0274386061188092 0 0.0150067530388675 0 0 0 0 0.0013910140492419 0 0 0.0147865803568495 0 0.00707038568953936 0.00894134477825465 0.0159235668789809 0.0159235668789809 0 0 0
"pnomatrobjpredcocoordroot" 0 0 0 0.0142511044605957 0.01230012300123 0 0 0.0150067530388675 0.0116708811515269 0.0183798189587833 0.0222642769676055 0.0247218788627936 0.00765057727083044 0 0 0.00575033680544146 0 0.00707038568953936 0 0.00796178343949045 0.00796178343949045 0 0 0.0133707714935152
"advadvcocoordauxcexd" 0.0171791788352517 0 0 0 0.01230012300123 0 0 0 0 0 0 0.0247218788627936 0.013214633467798 0 0 0.00821476686491637 0 0 0 0.0159235668789809 0.0159235668789809 0 0 0
"advatrcocoordobjpredroot" 0 0 0 0.0285022089211914 0.03690036900369 0 0.0145666423889294 0 0 0.00918990947939163 0.0222642769676055 0 0.00625956322158854 0 0 0.00821476686491637 0 0 0.0268240343347639 0.0159235668789809 0.0159235668789809 0 0.0196889151407757 0
"advatrobjapexd" 0 0 0 0 0 0 0.0145666423889294 0 0 0 0.0667928309028164 0 0.0180831826401447 0 0 0.00164295337298327 0 0 0.0268240343347639 0 0 0 0 0
"advatrobjauxppredcocoordroot" 0 0 0 0 0 0 0 0 0 0.00459495473969581 0.0111321384838027 0 0.0146056475170399 0 0 0.0123221502973746 0 0 0 0 0 0 0 0
"advauxcadvexd" 0.0257687682528775 0 0 0 0 0.0137193030594046 0.0145666423889294 0 0 0 0 0 0.00278202809848379 0 0 0.018072487102816 0 0 0.0178826895565093 0.00796178343949045 0.00796178343949045 0.0224198490396831 0 0
"advauxpobjadvpredroot" 0 0 0.0134680134680135 0 0 0 0 0.0150067530388675 0.0311223497374052 0.0229747736984791 0 0 0 0 0 0.00164295337298327 0 0.0600982783610846 0 0 0 0 0 0.0267415429870304
"advobjadvpredcocoordroot" 0.00858958941762584 0.0265357569324665 0 0 0 0 0.0145666423889294 0 0 0.0229747736984791 0.044528553935211 0 0.00904159132007233 0 0 0.00410738343245819 0.0135869565217391 0.00353519284476968 0.0178826895565093 0 0 0 0.00984445757038787 0.0267415429870304
"advpnomcocoordpredroot" 0.00858958941762584 0 0.0134680134680135 0 0 0 0 0.0150067530388675 0.0350126434545808 0.0183798189587833 0 0.0370828182941904 0.000695507024620949 0.0352858151023289 0.0714030703320243 0.000821476686491637 0 0.0176759642238484 0.0357653791130186 0 0 0 0 0.0401123144805455
"advpredcoexd" 0 0.0132678784662332 0 0 0.02460024600246 0.0137193030594046 0.0145666423889294 0 0 0 0 0 0.0111281123939352 0 0 0.00164295337298327 0 0 0.0536480686695279 0.0238853503184713 0.0238853503184713 0.0224198490396831 0 0
"aposobjapexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.0243427458617332 0 0 0.00246443005947491 0 0 0 0 0 0 0 0
"atradvcoauxpcoordpredroot" 0 0.0132678784662332 0 0 0 0 0 0 0.0311223497374052 0.0275697284381749 0 0 0.0013910140492419 0.141143260409315 0 0.00246443005947491 0.0135869565217391 0.0318167356029271 0 0 0 0.0298931320529108 0 0
"atratradvpredroot" 0.0171791788352517 0 0.0269360269360269 0.0285022089211914 0.02460024600246 0 0 0.0100045020259117 0 0.0183798189587833 0.0333964154514082 0.0247218788627936 0.00625956322158854 0 0 0.00410738343245819 0 0 0 0 0 0.0224198490396831 0.00984445757038787 0.0133707714935152
"atrcoaposcoordcoordatrobjadvauxcpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0312161140866822 0 0 0 0 0 0 0 0
"atrobjcoexd" 0 0.0265357569324665 0 0.0285022089211914 0 0 0 0 0 0 0 0 0.0125191264431771 0 0 0.00410738343245819 0 0 0.0357653791130186 0.00796178343949045 0.00796178343949045 0.0298931320529108 0.00984445757038787 0
"atvobjadvauxcpredroot" 0.00858958941762584 0 0 0 0.01230012300123 0 0 0 0 0 0 0.0123609394313968 0.0104326053693142 0 0 0.00985772023789965 0 0 0 0.0159235668789809 0.0159235668789809 0.0149465660264554 0.0196889151407757 0
"atvsbjexd" 0.00858958941762584 0 0.0134680134680135 0.0712555223029785 0.01230012300123 0 0 0 0 0 0 0.0123609394313968 0.00556405619696759 0 0 0.0123221502973746 0 0 0.00894134477825465 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"auxpobjadvauxcpredroot" 0 0 0.0134680134680135 0 0 0 0 0.0100045020259117 0.00389029371717565 0.0367596379175665 0 0 0.00486854917234664 0 0 0.00328590674596655 0 0.0212111570686181 0.00894134477825465 0.00796178343949045 0.00796178343949045 0.0149465660264554 0.00984445757038787 0.0401123144805455
"auxxatrobjauxppredcocoordroot" 0 0 0.0134680134680135 0 0 0.0274386061188092 0 0 0 0 0 0.0123609394313968 0.0104326053693142 0 0 0.0123221502973746 0 0 0 0 0 0.0149465660264554 0.0196889151407757 0
"auxzatrsbjexd" 0.00858958941762584 0.0132678784662332 0.0134680134680135 0.0142511044605957 0.02460024600246 0 0.0145666423889294 0 0 0 0.0111321384838027 0.0247218788627936 0.00695507024620949 0 0 0.00985772023789965 0.0271739130434783 0 0 0.00796178343949045 0.00796178343949045 0.0149465660264554 0 0
"coordobjadvpredcocoordroot" 0.00858958941762584 0 0 0 0 0.0137193030594046 0 0 0 0.00918990947939163 0.0222642769676055 0.0247218788627936 0.0111281123939352 0 0 0.0065718134919331 0 0.010605578534309 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0 0
"objadvobjpredcocoordroot" 0 0 0 0.0427533133817871 0 0.0137193030594046 0 0 0.00389029371717565 0.00918990947939163 0 0 0.0118236194185561 0 0 0.00575033680544146 0.0135869565217391 0 0.0268240343347639 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0
"advobjobjpredroot" 0 0 0.0134680134680135 0 0.02460024600246 0.0137193030594046 0 0.00500225101295583 0.0350126434545808 0.0229747736984791 0 0 0.0013910140492419 0.0705716302046577 0 0 0.0271739130434783 0.00707038568953936 0.0178826895565093 0.0238853503184713 0.0238853503184713 0.00747328301322771 0.00984445757038787 0
"advroot" 0 0 0 0.0427533133817871 0 0.0137193030594046 0.0145666423889294 0.00500225101295583 0.00389029371717565 0 0.044528553935211 0 0.000695507024620949 0 0 0.00410738343245819 0 0 0 0.0159235668789809 0.0159235668789809 0.119572528211643 0 0
"atradvauxpadvcoordroot" 0 0 0 0.0142511044605957 0 0 0 0.00500225101295583 0.00778058743435129 0.0137848642190874 0 0.0123609394313968 0 0 0.0714030703320243 0 0.0135869565217391 0.067168664050624 0 0 0 0.0149465660264554 0.00984445757038787 0.0534830859740607
"atradvcoauxpcoordpredcocoordroot" 0.0171791788352517 0 0.0134680134680135 0 0 0 0 0.0150067530388675 0 0 0 0.0123609394313968 0.00417304214772569 0 0 0.00985772023789965 0.0135869565217391 0.0212111570686181 0 0.00796178343949045 0.00796178343949045 0 0 0.0401123144805455
"atrapospredcocoordroot" 0 0 0.0134680134680135 0.0142511044605957 0 0.0137193030594046 0 0 0 0 0.0333964154514082 0 0.00695507024620949 0 0 0.0172510104163244 0 0 0 0 0 0 0 0
"atrobjauxpobjcocoordpredroot" 0 0.0132678784662332 0 0 0.01230012300123 0 0 0.06002701215547 0.00778058743435129 0.0137848642190874 0 0 0.00625956322158854 0 0 0.000821476686491637 0 0.0282815427581575 0 0 0 0 0 0
"atrsbjadvauxcexd" 0.0343583576705034 0 0.0269360269360269 0.0712555223029785 0.01230012300123 0 0 0 0 0 0 0 0.00695507024620949 0 0 0.00164295337298327 0.0271739130434783 0 0 0.0318471337579618 0.0318471337579618 0.0224198490396831 0 0
"atrsbjapcoexd" 0 0 0.0269360269360269 0 0 0 0 0 0 0 0 0 0.0159966615662818 0 0 0.00985772023789965 0 0 0 0 0 0 0 0
"auxpobjexd" 0 0.0398036353986998 0.0134680134680135 0.0142511044605957 0.01230012300123 0 0.0291332847778587 0 0 0 0.0111321384838027 0 0.00208652107386285 0 0 0.00985772023789965 0.0135869565217391 0 0 0.00796178343949045 0.00796178343949045 0.052312981092594 0.0295333727111636 0
"auxxadvadvauxcpredroot" 0.0171791788352517 0.0132678784662332 0 0 0 0 0.0145666423889294 0.030013506077735 0 0.00918990947939163 0 0 0.0013910140492419 0 0 0.00903624355140801 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0.0298931320529108 0.0492222878519394 0
"auxxcoordauxcexd" 0.00858958941762584 0 0 0 0 0 0 0 0 0 0 0.0123609394313968 0.013910140492419 0 0 0.00410738343245819 0.0135869565217391 0 0 0.0238853503184713 0.0238853503184713 0.0224198490396831 0 0
"auxyadvcocoordauxcpredroot" 0 0 0 0 0.01230012300123 0 0.0145666423889294 0 0 0 0.0222642769676055 0 0.00834608429545138 0 0 0.0131436269838662 0 0.0141407713790787 0 0 0 0 0.00984445757038787 0
"auxzatvvpredroot" 0.0171791788352517 0 0 0.0142511044605957 0.02460024600246 0.0274386061188092 0 0 0 0 0.0111321384838027 0.0123609394313968 0.00834608429545138 0 0 0.00410738343245819 0 0 0 0.0318471337579618 0.0318471337579618 0.0224198490396831 0 0
"objadvcocoordcoordpredroot" 0 0 0 0 0 0 0 0.00500225101295583 0.00389029371717565 0.00918990947939163 0 0 0 0 0.0714030703320243 0.00164295337298327 0 0.0989853996535511 0 0 0 0 0 0.0133707714935152
"objcocoordatrcocoordobjpredroot" 0 0 0 0 0.02460024600246 0 0 0 0 0 0 0 0.0215607177632494 0 0 0.00328590674596655 0 0 0 0 0 0 0 0
"pnomadvcocoordpredroot" 0 0 0 0 0 0 0 0.0200090040518233 0.0155611748687026 0.0275697284381749 0 0 0.0013910140492419 0 0.0357015351660121 0.00164295337298327 0 0.0424223141372362 0 0.00796178343949045 0.00796178343949045 0 0 0.0534830859740607
"sbjatrobjadvpredroot" 0 0.0132678784662332 0.0134680134680135 0 0 0.0137193030594046 0.0145666423889294 0.00500225101295583 0.00389029371717565 0.0229747736984791 0 0 0.00347753512310474 0 0 0.0065718134919331 0 0.010605578534309 0 0.0159235668789809 0.0159235668789809 0.0149465660264554 0.0196889151407757 0.0267415429870304
"advadvpredcocoordcoordroot" 0.0171791788352517 0 0 0.0285022089211914 0 0 0.0291332847778587 0 0.00389029371717565 0.0229747736984791 0.0222642769676055 0.0123609394313968 0.00625956322158854 0.0705716302046577 0 0.00164295337298327 0.0543478260869565 0.00353519284476968 0.00894134477825465 0 0 0.00747328301322771 0 0.0133707714935152
"advobjcocoordcoordpredroot" 0 0 0 0.0142511044605957 0 0 0 0.0750337651943375 0.00778058743435129 0.0551394568763498 0 0.0247218788627936 0.0013910140492419 0 0.0357015351660121 0.000821476686491637 0 0 0 0 0 0 0 0
"atradvauxpadvauxcpredcocoordroot" 0 0 0.0134680134680135 0 0 0 0 0.00500225101295583 0.00389029371717565 0.0183798189587833 0.0111321384838027 0 0.0104326053693142 0 0 0.00492886011894982 0.0271739130434783 0 0 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0.0267415429870304
"atradvcocoordauxpadvpredroot" 0 0.0132678784662332 0 0 0 0 0 0.0250112550647792 0.0116708811515269 0.0229747736984791 0 0.0247218788627936 0.0013910140492419 0 0 0.00246443005947491 0 0.0494926998267756 0 0 0 0 0 0.0133707714935152
"atratrsbjapapospredroot" 0.0171791788352517 0.0132678784662332 0 0.0427533133817871 0.01230012300123 0.0411579091782137 0 0.0350157570906908 0.0194514685858782 0.00459495473969581 0.0333964154514082 0 0.0013910140492419 0 0 0.00328590674596655 0 0.00353519284476968 0 0 0 0.0149465660264554 0 0.0133707714935152
"atratrsbjcocoordpredroot" 0 0 0 0 0 0 0 0.0150067530388675 0.0116708811515269 0.0367596379175665 0 0.0123609394313968 0.00347753512310474 0 0 0.00246443005947491 0 0.0176759642238484 0.0178826895565093 0 0 0.00747328301322771 0.00984445757038787 0.0534830859740607
"atratvvpredcocoordroot" 0.051537536505755 0 0.0538720538720539 0 0.02460024600246 0 0 0 0 0.00459495473969581 0 0.0123609394313968 0.00486854917234664 0 0 0.00821476686491637 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0.0149465660264554 0 0
"atrcocoordobjapapospredroot" 0 0 0 0 0.02460024600246 0.0274386061188092 0 0 0.0311223497374052 0.0183798189587833 0.0667928309028164 0 0.00347753512310474 0 0 0.00575033680544146 0 0 0 0 0 0 0 0.0267415429870304
"atrobjadvobjcocoordpredroot" 0 0 0 0 0 0 0 0.0450202591166025 0.0194514685858782 0.0275697284381749 0 0 0.00278202809848379 0 0 0.00328590674596655 0 0.010605578534309 0 0 0 0 0.0295333727111636 0.0267415429870304
"atrobjauxpadvauxccoordroot" 0 0 0 0 0 0 0 0 0 0.00918990947939163 0 0 0.0125191264431771 0 0 0.00903624355140801 0 0.010605578534309 0 0 0 0.00747328301322771 0 0.0133707714935152
"atrsbjadvcocoordauxccoordroot" 0 0 0 0 0 0.0137193030594046 0 0.00500225101295583 0.0155611748687026 0.00918990947939163 0 0 0.0104326053693142 0 0 0.00821476686491637 0 0.00353519284476968 0 0 0 0 0 0.0267415429870304
"atvvobjpredroot" 0.0171791788352517 0.0265357569324665 0.0404040404040404 0 0.01230012300123 0 0 0.0150067530388675 0.00389029371717565 0.00459495473969581 0 0 0.00486854917234664 0 0 0.00575033680544146 0 0 0 0.0238853503184713 0.0238853503184713 0.0149465660264554 0.00984445757038787 0
"auxcadvexd" 0.0171791788352517 0 0 0 0 0.0137193030594046 0.0145666423889294 0 0 0 0 0 0.00625956322158854 0 0 0.00821476686491637 0 0 0.0178826895565093 0.0318471337579618 0.0318471337579618 0.0149465660264554 0.00984445757038787 0
"auxzobjapapospredroot" 0 0.0265357569324665 0 0.0570044178423828 0 0 0.0145666423889294 0 0.0116708811515269 0.00459495473969581 0 0 0 0 0 0.0139651036703578 0 0.00353519284476968 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0.0196889151407757 0
"objadvauxppredroot" 0 0 0.0134680134680135 0 0 0 0 0.030013506077735 0.00778058743435129 0.00459495473969581 0 0 0.00417304214772569 0.0352858151023289 0.0357015351660121 0.00410738343245819 0 0.0388871212924665 0 0 0 0 0.00984445757038787 0.0133707714935152
"objauxpatrobjpredcocoordroot" 0 0.0132678784662332 0 0.0142511044605957 0 0.0137193030594046 0 0.0100045020259117 0 0.0137848642190874 0.0222642769676055 0.0123609394313968 0.00904159132007233 0 0 0.00739329017842474 0 0 0.00894134477825465 0 0 0 0.00984445757038787 0.0133707714935152
"objcocoordcoordpredcoexd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0295731607136989 0 0 0 0 0 0 0 0
"pnomauxpexd" 0.0343583576705034 0.0265357569324665 0.0134680134680135 0 0.01230012300123 0 0 0 0 0 0 0.0370828182941904 0.00695507024620949 0 0 0.00164295337298327 0.0135869565217391 0 0 0.0398089171974522 0.0398089171974522 0.00747328301322771 0.00984445757038787 0
"sbjadvcocoordexd" 0 0 0 0 0 0 0 0 0 0 0 0.0370828182941904 0.0215607177632494 0 0 0.00164295337298327 0 0 0 0 0 0 0 0
"sbjadvcocoordpredcocoordroot" 0 0 0 0 0 0 0 0.0200090040518233 0 0.0183798189587833 0.0111321384838027 0.0247218788627936 0.00973709834469328 0 0 0.00164295337298327 0 0.00707038568953936 0.00894134477825465 0.0159235668789809 0.0159235668789809 0 0.0196889151407757 0
"advadvadvauxcpredroot" 0.00858958941762584 0 0 0 0 0 0 0.00500225101295583 0.0155611748687026 0.00459495473969581 0 0 0.00834608429545138 0 0 0.00821476686491637 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0.00984445757038787 0
"advadvauxcobjpredroot" 0.00858958941762584 0.0398036353986998 0.0134680134680135 0 0 0 0 0 0.00778058743435129 0.0413545926572623 0 0 0.0013910140492419 0.0352858151023289 0.0357015351660121 0.00246443005947491 0 0.00707038568953936 0.0178826895565093 0.0318471337579618 0.0318471337579618 0 0 0
"atradvauxpatrobjpredcocoordroot" 0 0 0 0 0.01230012300123 0 0.0145666423889294 0 0.0155611748687026 0.0137848642190874 0 0 0.00973709834469328 0.0705716302046577 0 0.00492886011894982 0 0.00707038568953936 0 0 0 0 0 0.0267415429870304
"atratratrsbjpredroot" 0.00858958941762584 0 0 0.0142511044605957 0 0 0 0.0100045020259117 0.0272320560202295 0.00918990947939163 0 0 0.00417304214772569 0 0 0.00492886011894982 0 0.0247463499133878 0 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0
"atratrpnomobjpredroot" 0 0 0.0134680134680135 0 0.01230012300123 0 0.0291332847778587 0.030013506077735 0.0272320560202295 0.0137848642190874 0 0 0.00278202809848379 0 0 0.00492886011894982 0.0271739130434783 0.00353519284476968 0 0 0 0.0149465660264554 0 0
"atratrsbjapapospredcocoordroot" 0.00858958941762584 0 0 0.0427533133817871 0.01230012300123 0.0137193030594046 0 0 0 0 0.0667928309028164 0 0.00208652107386285 0 0 0.0139651036703578 0 0 0 0 0 0 0.0295333727111636 0
"atrcocoordatrobjpredcocoordroot" 0 0 0 0 0 0 0 0.0100045020259117 0.00778058743435129 0.00918990947939163 0.044528553935211 0 0.00765057727083044 0 0 0.0106791969243913 0.0135869565217391 0 0 0 0 0 0 0
"atrobjcoordcoordroot" 0 0 0 0 0 0.0137193030594046 0 0.00500225101295583 0 0.00459495473969581 0.0222642769676055 0 0.0013910140492419 0 0 0.0164295337298327 0.0135869565217391 0.0141407713790787 0 0 0 0 0.0295333727111636 0
"auxcadvauxcpredcocoordroot" 0.0171791788352517 0 0 0 0 0 0 0 0.00389029371717565 0.00459495473969581 0 0.0123609394313968 0.0111281123939352 0 0 0.00985772023789965 0 0 0 0 0 0 0.00984445757038787 0.0133707714935152
"auxxatrapospredcocoordroot" 0 0 0.0134680134680135 0 0 0.0137193030594046 0 0 0 0 0.0333964154514082 0 0.00625956322158854 0 0 0.0172510104163244 0 0 0 0 0 0 0 0
