9527
5501
6148
5961
6823
5974
5748
43115
24223
31158
3705
7761
6654
19520
23152
18183
22738
19473
20661
18065
16406
16632
14853
14318
17955
11868
10640
9996
19387
26894
91110
8443
10121
10752
8316
23913

615694
