"","x"
"606","#-coord-c-pred_co-v-auxp-r-adv-a"
"607","#-coord-u-pred_co-"
"608","#-coord-u-pred_co-"
"609","#-coord-c-pred_co-v-adv-v-coord-c"
"610","#-coord-c-pred_co-v-adv-v-coord-c"
"611","#-pred-v-adv-v-sbj-n-atr-l"
"612","#-pred-v-adv-v-sbj-n-atr-l"
"613","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"614","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"615","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"616","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"617","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"618","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"619","#-pred-v-sbj-a-atr-l"
"620","#-pred-v-sbj-a-atr-l"
"621","#-pred-v-apos-u-obj_ap-n-atr-n"
"622","#-pred-v-apos-u-obj_ap-n-atr-n"
"623","#-pred-v-adv-"
"624","#-pred-v-adv-"
"625","#-pred-v-obj-n-coord-c-atr_co-a"
"626","#-pred-v-obj-n-coord-c-atr_co-a"
"627","#-coord-c-pred_co-v-adv-v-obj-p"
"628","#-coord-c-pred_co-v-adv-v-obj-p"
"629","#-pred-v-sbj-n-auxz-d"
"630","#-pred-v-sbj-n-auxz-d"
"631","#-pred-v-obj-v-auxp-r-obj-n"
"632","#-pred-v-obj-v-auxp-r-obj-n"
"633","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"634","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"635","#-pred--adv-v-obj-n"
"636","#-pred--adv-v-obj-n"
"637","#-pred-v-adv-v-auxc-c"
"638","#-pred-v-adv-v-auxc-c"
"639","#-pred-v-obj-v-adv-n"
"640","#-pred-v-obj-v-adv-n"
"641","#-pred-v-obj-p-auxz-d"
"642","#-pred-v-obj-p-auxz-d"
"643","#-coord-c-pred_co-v-sbj-p-auxz-d"
"644","#-coord-c-pred_co-v-sbj-p-auxz-d"
"645","#-coord-u-auxy-d"
"646","#-coord-u-auxy-d"
"647","#-pred-v-coord-c-exd_co-n"
"648","#-pred-v-coord-c-exd_co-n"
"649","#-pred-v-coord-c-coord-c-adv_co-v"
"650","#-pred-v-coord-c-coord-c-adv_co-v"
"651","#-pred-v-obj-n-coord-c-atr_co-v"
"652","#-pred-v-obj-n-coord-c-atr_co-v"
"653","#-pred-v-adv-v-sbj-p"
"654","#-pred-v-adv-v-sbj-p"
"655","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"656","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"657","#-auxg-u"
"658","#-auxg-u"
"659","#-coord-c-pred_co--auxz-d"
"660","#-coord-c-pred_co--auxz-d"
"661","#-pred-v-coord-c-adv_co-d"
"662","#-pred-v-coord-c-adv_co-d"
"663","#-pred--pnom-a-auxz-d"
"664","#-pred--pnom-a-auxz-d"
"665","#-pred-v-obj-n-atr-v-auxp-r"
"666","#-pred-v-obj-n-atr-v-auxp-r"
"667","#-pred-v-obj-a-atr-v"
"668","#-pred-v-obj-a-atr-v"
"669","#-pred-v-adv-n-atr-n"
"670","#-pred-v-adv-n-atr-n"
"671","#-coord-c-pred_co-v-auxp-r-adv-p"
"672","#-coord-c-pred_co-v-auxp-r-adv-p"
"673","#-pred-v-adv-v-pnom-a"
"674","#-pred-v-adv-v-pnom-a"
"675","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n"
"676","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n"
"677","#-coord-u-pred_co-v-auxy-d"
"678","#-coord-u-pred_co-v-auxy-d"
"679","#-pred-v-obj-v-obj-v"
"680","#-pred-v-obj-v-obj-v"
"681","#-pred-v-atvv-v"
"682","#-pred-v-atvv-v"
"683","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"684","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"685","#-pred-v-sbj-p-atr-a"
"686","#-pred-v-sbj-p-atr-a"
"687","#-coord-c-pred_co-v-apos--sbj_ap-n"
"688","#-coord-c-pred_co-v-apos--sbj_ap-n"
"689","#-pred-v-obj-p-atr-a"
"690","#-pred-v-obj-p-atr-a"
"691","#-pred-v-sbj-l"
"692","#-pred-v-sbj-l"
"693","#-pred-v-adv-v-obj-n-atr-p"
"694","#-pred-v-adv-v-obj-n-atr-p"
"695","#-pred-v-sbj-n-coord-c-atr_co-n"
"696","#-pred-v-sbj-n-coord-c-atr_co-n"
"697","#-coord-c-pred_co-v-adv-v-sbj-n"
"698","#-coord-c-pred_co-v-adv-v-sbj-n"
"699","#-coord-c-pred_co-v-obj-a-atr-l"
"700","#-coord-c-pred_co-v-obj-a-atr-l"
"701","#-pred--coord-c-obj_co-v"
"702","#-pred--coord-c-obj_co-v"
"703","#-pred-v-sbj-n-atr-v-obj-n"
"704","#-pred-v-sbj-n-atr-v-obj-n"
"705","#-pred-v-sbj-v-atr-l"
"706","#-pred-v-sbj-v-atr-l"
"707","#-coord-c-coord-c-sbj-n"
"708","#-coord-c-coord-c-sbj-n"
"709","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"710","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"711","#-pred-v-auxp-r-coord-c-obj_co-n"
"712","#-pred-v-auxp-r-coord-c-obj_co-n"
"713","#-pred-v-coord-u-adv_co-v"
"714","#-pred-v-coord-u-adv_co-v"
"715","#-coord-u-pred_co-v-adv-d"
"716","#-coord-u-pred_co-v-adv-d"
"717","#-pred-v-adv-v-obj-n-atr-v"
"718","#-pred-v-adv-v-obj-n-atr-v"
"719","#-coord-c-pred_co-v-auxp-r-obj-n-atr-l"
"720","#-coord-c-pred_co-v-auxp-r-obj-n-atr-l"
"721","#-coord-c-coord-c-pred_co-v-obj-n-atr-l"
"722","#-coord-c-coord-c-pred_co-v-obj-n-atr-l"
"723","#-pred-v-exd-a-auxz-e"
"724","#-pred-v-exd-a-auxz-e"
"725","#-pred-v-coord-c-adv_co-v-obj-v"
"726","#-pred-v-coord-c-adv_co-v-obj-v"
"727","#-coord-c-pred_co--adv-d"
"728","#-coord-c-pred_co--adv-d"
"729","#-coord-c-sbj-n-atr-a"
"730","#-coord-c-sbj-n-atr-a"
"731","#-pred-v-sbj-a-atr-a"
"732","#-pred-v-sbj-a-atr-a"
"733","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"734","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"735","#-coord-c-pred_co-v-adv-v-obj-v"
"736","#-coord-c-pred_co-v-adv-v-obj-v"
"737","#-coord-c-pred_co-v-obj-v-adv-d"
"738","#-coord-c-pred_co-v-obj-v-adv-d"
"739","#-coord-c-pred_co--auxy-d"
"740","#-coord-c-pred_co--auxy-d"
"741","#-pred-v-ocomp-a"
"742","#-pred-v-ocomp-a"
"743","#-pred-v-obj-v-obj-n-atr-n"
"744","#-pred-v-obj-v-obj-n-atr-n"
"745","#-coord-c-pred_co--sbj-p"
"746","#-coord-c-pred_co--sbj-p"
"747","#-pred-v-adv-v-obj-v-obj-n"
"748","#-pred-v-adv-v-obj-v-obj-n"
"749","#-pred-v-sbj-n-atr-n-atr-n"
"750","#-pred-v-sbj-n-atr-n-atr-n"
"751","#-pred-v-sbj-n-coord-c-atr_co-a"
"752","#-pred-v-sbj-n-coord-c-atr_co-a"
"753","#-pred-v-obj-v-auxy-d"
"754","#-pred-v-obj-v-auxy-d"
"755","#-coord-c-pred_co-v-obj-v-obj-p"
"756","#-coord-c-pred_co-v-obj-v-obj-p"
"757","#-coord-c-pred_co-v-auxp-r-coord-c"
"758","#-coord-c-pred_co-v-auxp-r-coord-c"
"759","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"760","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"761","#-coord-c-pred_co--adv-v"
"762","#-coord-c-pred_co--adv-v"
"763","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"764","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"765","#-coord-c-coord-c-coord-c"
"766","#-coord-c-coord-c-coord-c"
"767","#-pred-v-obj-n-auxp-r"
"768","#-pred-v-obj-n-auxp-r"
"769","#-pred-v-coord-c-obj_co-v-adv-d"
"770","#-pred-v-coord-c-obj_co-v-adv-d"
"771","#-pred-v-coord-c-coord-c-obj_co-v"
"772","#-pred-v-coord-c-coord-c-obj_co-v"
"773","#-coord-d-pred_co-v"
"774","#-coord-d-pred_co-v"
"775","#-pred--adv-p"
"776","#-pred--adv-p"
"777","#-pred-v-obj-v-coord-c-obj_co-n"
"778","#-pred-v-obj-v-coord-c-obj_co-n"
"779","#-pred-v-adv-v-adv-v"
"780","#-pred-v-adv-v-adv-v"
"781","#-coord-c-coord-c-pred_co-v-obj-v"
"782","#-coord-c-coord-c-pred_co-v-obj-v"
"783","#-pred-v-obj-v-auxc-c-adv-v"
"784","#-pred-v-obj-v-auxc-c-adv-v"
"785","#-pred-v-obj-n-atr-v-sbj-p"
"786","#-pred-v-obj-n-atr-v-sbj-p"
"787","#-pred-v-auxp-r-coord-c-auxy-d"
"788","#-pred-v-auxp-r-coord-c-auxy-d"
"789","#-pred-v-auxy-e"
"790","#-pred-v-auxy-e"
"791","#-pred-v-sbj-v-obj-n-atr-a"
"792","#-pred-v-sbj-v-obj-n-atr-a"
"793","#-coord-c-adv-v-obj-n"
"794","#-coord-c-adv-v-obj-n"
"795","#-pred-v-coord-c-obj_co-v-adv-v"
"796","#-pred-v-coord-c-obj_co-v-adv-v"
"797","#-pred-v-sbj-n-auxp-r"
"798","#-pred-v-sbj-n-auxp-r"
"799","#-pred-v-sbj-n-atr-v-auxp-r"
"800","#-pred-v-sbj-n-atr-v-auxp-r"
"801","#-coord-c-pred_co-v-sbj-n-atv-a"
"802","#-coord-c-pred_co-v-sbj-n-atv-a"
"803","#-pred--coord-c-sbj_co-n"
"804","#-pred--coord-c-sbj_co-n"
"805","#-pred-v-exd-p"
"806","#-pred-v-exd-p"
"807","#-pred-v-auxc-c-adv-v-adv-n"
"808","#-pred-v-auxc-c-adv-v-adv-n"
"809","#-coord-c-pred_co--sbj-n-atr-a"
"810","#-coord-c-pred_co--sbj-n-atr-a"
"811","#-pred-v-auxc-c-adv-v-pnom-a"
"812","#-pred-v-auxc-c-adv-v-pnom-a"
"813","#-coord-c-auxc-c-adv-v-sbj-n"
"814","#-coord-c-auxc-c-adv-v-sbj-n"
"815","#-pred-v-apos-u-exd_ap-n-atr-a"
"816","#-pred-v-apos-u-exd_ap-n-atr-a"
"817","#-coord-c-pred_co--obj-n"
"818","#-coord-c-pred_co--obj-n"
"819","#-pred-v-obj-n-atr-v-obj-n"
"820","#-pred-v-obj-n-atr-v-obj-n"
"821","#-pred-v-obj-n-atv-v"
"822","#-pred-v-obj-n-atv-v"
"823","#-pred-v-obj-n-auxz-d"
"824","#-pred-v-obj-n-auxz-d"
"825","#-pred-v-auxc-c-auxz-d"
"826","#-pred-v-auxc-c-auxz-d"
"827","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"828","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"829","#-pred-v-sbj-n-atr-v-sbj-p"
"830","#-pred-v-sbj-n-atr-v-sbj-p"
"831","#-coord-c-pred_co-v-apos--obj_ap-n"
"832","#-coord-c-pred_co-v-apos--obj_ap-n"
"833","#-coord-c-pred_co-v-adv-v-obj-a"
"834","#-coord-c-pred_co-v-adv-v-obj-a"
"835","#-pred-v-coord-c-adv_co-v-auxz-d"
"836","#-pred-v-coord-c-adv_co-v-auxz-d"
"837","#-coord-c-pred_co-v-auxp-r-obj-p"
"838","#-coord-c-pred_co-v-auxp-r-obj-p"
"839","#-coord-u-pred_co-v-auxp-r"
"840","#-coord-u-pred_co-v-auxp-r"
"841","#-pred-v-obj-v-adv-a"
"842","#-pred-v-obj-v-adv-a"
"843","#-pred-v-obj-v-sbj-n-atr-a"
"844","#-pred-v-obj-v-sbj-n-atr-a"
"845","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"846","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"847","#-coord-c-pred_co-v-coord-c-adv_co-n"
"848","#-coord-c-pred_co-v-coord-c-adv_co-n"
"849","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"850","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"851","#-coord-u-pred_co-v-obj-p"
"852","#-coord-u-pred_co-v-obj-p"
"853","#-pred-v-pnom-n-atr-a"
"854","#-pred-v-pnom-n-atr-a"
"855","#-pred--coord-c-adv_co-v"
"856","#-pred--coord-c-adv_co-v"
"857","#-pred-v-apos-u-obj_ap-v"
"858","#-pred-v-apos-u-obj_ap-v"
"859","#-coord-c-adv-v-auxp-r"
"860","#-coord-c-adv-v-auxp-r"
"861","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"862","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"863","#-coord-c-coord-c-coord-c-pred_co-v"
"864","#-coord-c-coord-c-coord-c-pred_co-v"
"865","#-coord-c-pred_co-v-sbj-p-atv-a"
"866","#-coord-c-pred_co-v-sbj-p-atv-a"
"867","#-coord-c-pred_co-v-obj-v-atr-l"
"868","#-coord-c-pred_co-v-obj-v-atr-l"
"869","#-pred-v-sbj-v-adv-v"
"870","#-pred-v-sbj-v-adv-v"
"871","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"872","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"873","#-pred--exd-n-atr-a"
"874","#-pred--exd-n-atr-a"
"875","#-coord-c-coord-c-adv-d"
"876","#-coord-c-coord-c-adv-d"
"877","#-pred-v-sbj-n-atr-n-atr-l"
"878","#-pred-v-sbj-n-atr-n-atr-l"
"879","#-coord-c-pred_co-v-obj-n-atr-n-atr-a"
"880","#-coord-c-pred_co-v-obj-n-atr-n-atr-a"
"881","#-pred-v-coord-c-auxc-c"
"882","#-pred-v-coord-c-auxc-c"
"883","#-pred-v-sbj-p-atr-v"
"884","#-pred-v-sbj-p-atr-v"
"885","#-pred-v-sbj-v-adv-d"
"886","#-pred-v-sbj-v-adv-d"
"887","#-pred-v-pnom-n-atr-n"
"888","#-pred-v-pnom-n-atr-n"
"889","#-coord-c-pred_co-v-auxp-r-coord-c-obj_co-n"
"890","#-coord-c-pred_co-v-auxp-r-coord-c-obj_co-n"
"891","#-coord-c-coord-c-sbj-p"
"892","#-coord-c-coord-c-sbj-p"
"893","#-coord-c-auxc-c-adv-v-auxy-d"
"894","#-coord-c-auxc-c-adv-v-auxy-d"
"895","#-coord-c-pred_co-v-exd-n"
"896","#-coord-c-pred_co-v-exd-n"
"897","#-pred-v-apos-u-coord-c-auxy-c"
"898","#-pred-v-apos-u-coord-c-auxy-c"
"899","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"900","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"901","#-coord-c-pred_co-v-adv-v-adv-a"
"902","#-coord-c-pred_co-v-adv-v-adv-a"
"903","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"904","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"905","#-coord-c-coord-c-pred_co-v-coord-c"
"906","#-coord-c-coord-c-pred_co-v-coord-c"
"907","#-pred-v-ocomp-n"
"908","#-pred-v-ocomp-n"
"909","#-coord-c-auxc-c-adv-v-obj-n"
"910","#-coord-c-auxc-c-adv-v-obj-n"
"911","#-pred-v-sbj-n-atr-v-obj-p"
"912","#-pred-v-sbj-n-atr-v-obj-p"
"913","#-pred--coord-c-pnom_co-a"
"914","#-pred--coord-c-pnom_co-a"
"915","#-pred-v-sbj-v-obj-p"
"916","#-pred-v-sbj-v-obj-p"
"917","#-pred-v-adv-n-atr-l"
"918","#-pred-v-adv-n-atr-l"
"919","#-pred--sbj-v-obj-n"
"920","#-pred--sbj-v-obj-n"
"921","#-pred--sbj-n-atr-l"
"922","#-pred--sbj-n-atr-l"
"923","#-pred-v-coord-c-coord-c-auxy-d"
"924","#-pred-v-coord-c-coord-c-auxy-d"
"925","#-pred-v-adv-v-obj-d"
"926","#-pred-v-adv-v-obj-d"
"927","#-pred-v-exd-n-auxz-i"
"928","#-pred-v-exd-n-auxz-i"
"929","#-pred-v-coord-c-obj_co-n-atr-l"
"930","#-pred-v-coord-c-obj_co-n-atr-l"
"931","#-pred-v-auxc-c-adv-v-obj-n-atr-n"
"932","#-pred-v-auxc-c-adv-v-obj-n-atr-n"
"933","#-pred-v-obj-v-sbj-n-atr-l"
"934","#-pred-v-obj-v-sbj-n-atr-l"
"935","#-pred-v-sbj-v-sbj-n"
"936","#-pred-v-sbj-v-sbj-n"
"937","#-pred-v-obj-n-atr-n-atr-l"
"938","#-pred-v-obj-n-atr-n-atr-l"
"939","#-pred-v-obj-"
"940","#-pred-v-obj-"
"941","#-pred-v-sbj-n-coord-c-auxy-d"
"942","#-pred-v-sbj-n-coord-c-auxy-d"
"943","#-pred-v-coord-c-adv_co-v-sbj-n"
"944","#-pred-v-coord-c-adv_co-v-sbj-n"
"945","#-pred-v-pnom-a-auxz-d"
"946","#-pred-v-pnom-a-auxz-d"
"947","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"948","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"949","#-pred-v-sbj-v-coord-c"
"950","#-pred-v-sbj-v-coord-c"
"951","#-pred-v-auxc-c-coord-c-obj_co-v"
"952","#-pred-v-auxc-c-coord-c-obj_co-v"
"953","#-pred-v-coord-c-obj_co-v-auxz-d"
"954","#-pred-v-coord-c-obj_co-v-auxz-d"
"955","#-coord-c-sbj-n-atr-n"
"956","#-coord-c-sbj-n-atr-n"
"957","#-coord-c-pred_co--auxp-r"
"958","#-coord-c-pred_co--auxp-r"
"959","#-coord-c-pred_co-v-adv-"
"960","#-coord-c-pred_co-v-adv-"
"961","#-coord-c-coord-c-pred_co-v-adv-n"
"962","#-coord-c-coord-c-pred_co-v-adv-n"
"963","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"964","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"965","#-pred-v-coord-c-obj_co-a"
"966","#-pred-v-coord-c-obj_co-a"
"967","#-coord-c-coord-c-pred_co-v-obj-a"
"968","#-coord-c-coord-c-pred_co-v-obj-a"
"969","#-coord-c-pred_co-v-obj-v-sbj-n"
"970","#-coord-c-pred_co-v-obj-v-sbj-n"
"971","#-pred-v-apos--obj_ap-n-atr-a"
"972","#-pred-v-apos--obj_ap-n-atr-a"
"973","#-coord-c-pred_co-v-apos-u-sbj_ap-n"
"974","#-coord-c-pred_co-v-apos-u-sbj_ap-n"
"975","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"976","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"977","#-pred--sbj-n-atr-p"
"978","#-pred--sbj-n-atr-p"
"979","#-pred-v-coord-c-sbj-n"
"980","#-pred-v-coord-c-sbj-n"
"981","#-coord-c-pred_co-v-sbj-l"
"982","#-coord-c-pred_co-v-sbj-l"
"983","#-pred-v-apos-u-exd_ap-n-atr-n"
"984","#-pred-v-apos-u-exd_ap-n-atr-n"
"985","#-pred-v-auxp-r-adv-n-atr-v"
"986","#-pred-v-auxp-r-adv-n-atr-v"
"987","#-pred-v-obj-n-atr-a-auxz-d"
"988","#-pred-v-obj-n-atr-a-auxz-d"
"989","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"990","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"991","#-coord-c-pred_co-v-obj-v-sbj-p"
"992","#-coord-c-pred_co-v-obj-v-sbj-p"
"993","#-pred-v-obj-a-auxz-d"
"994","#-pred-v-obj-a-auxz-d"
"995","#-coord-u-pred_co-v-sbj-n"
"996","#-coord-u-pred_co-v-sbj-n"
"997","#-pred-v-auxc-c-adv-v-auxc-c"
"998","#-pred-v-auxc-c-adv-v-auxc-c"
"999","#-pred-v-obj-n-coord-c-auxy-d"
"1000","#-pred-v-obj-n-coord-c-auxy-d"
"1001","#-pred-v-sbj-v-auxp-r-adv-n"
"1002","#-pred-v-sbj-v-auxp-r-adv-n"
"1003","#-pred-v-pnom-p"
"1004","#-pred-v-pnom-p"
"1005","#-coord-c-auxc-c-coord-c"
"1006","#-coord-c-auxc-c-coord-c"
"1007","#-coord-u-pred_co-v-adv-v"
"1008","#-coord-u-pred_co-v-adv-v"
"1009","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"1010","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"1011","#-coord-c-coord-c-pred_co-v-sbj-p"
"1012","#-coord-c-coord-c-pred_co-v-sbj-p"
"1013","#-pred-v-auxc-c-adv-v-auxz-c"
"1014","#-pred-v-auxc-c-adv-v-auxz-c"
"1015","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"1016","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"1017","#-pred-v-coord-c-adv_co-v-obj-p"
"1018","#-pred-v-coord-c-adv_co-v-obj-p"
"1019","#-pred-v-adv-v-sbj-n-atr-a"
"1020","#-pred-v-adv-v-sbj-n-atr-a"
"1021","#-pred--auxp-r-adv-n"
"1022","#-pred--auxp-r-adv-n"
"1023","#-pred-v-xseg--"
"1024","#-pred-v-xseg--"
"1025","#-pred--auxc-c-adv-v-obj-n"
"1026","#-pred--auxc-c-adv-v-obj-n"
"1027","#-pred-v-apos-u-obj_ap-a"
"1028","#-pred-v-apos-u-obj_ap-a"
"1029","#-auxg--"
"1030","#-auxg--"
"1031","#-pred-v-auxc-c-coord-c-adv_co-v-obj-p"
"1032","#-pred-v-auxc-c-coord-c-adv_co-v-obj-p"
"1033","#-pred--obj-n"
"1034","#-pred--obj-n"
"1035","#-pred-v-obj-n-auxp-r-atr-n"
"1036","#-pred-v-obj-n-auxp-r-atr-n"
"1037","#-coord-c-obj-p"
"1038","#-coord-c-obj-p"
"1039","#-pred-v-auxp-r-obj-n-atr-v"
"1040","#-pred-v-auxp-r-obj-n-atr-v"
"1041","#-pred-v-auxy-v"
"1042","#-pred-v-auxy-v"
"1043","#-pred-v-adv--adv-d"
"1044","#-pred-v-adv--adv-d"
"1045","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"1046","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"1047","#-coord-d"
"1048","#-coord-d"
"1049","#-coord-c-pred_co--pnom-n"
"1050","#-coord-c-pred_co--pnom-n"
"1051","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"1052","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"1053","#-pred-v-coord-c-auxp-r-adv_co-n"
"1054","#-pred-v-coord-c-auxp-r-adv_co-n"
"1055","#-pred--exd-n-auxz-e"
"1056","#-pred--exd-n-auxz-e"
"1057","#-pred-v-sbj-n-coord-c-atr_co-v"
"1058","#-pred-v-sbj-n-coord-c-atr_co-v"
"1059","#-pred-v-sbj-n-auxp-r-atr-n"
"1060","#-pred-v-sbj-n-auxp-r-atr-n"
"1061","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"1062","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"1063","#-pred-v-auxc-c-adv-v-sbj-a"
"1064","#-pred-v-auxc-c-adv-v-sbj-a"
