"","x"
"596","#-coord-c-pred_co-v-auxp-r-obj-n-atr-n"
"597","#-coord-c-pred_co-v-apos-u-obj_ap-n"
"598","#-coord-c-pred_co-v-apos-u-obj_ap-n"
"599","#-coord--pred_co-v"
"600","#-coord--pred_co-v"
"601","#-pred-v-obj-v-pnom-a"
"602","#-pred-v-obj-v-pnom-a"
"603","#-pred-v-apos--sbj_ap-n-atr-a"
"604","#-pred-v-apos--sbj_ap-n-atr-a"
"605","#-coord-"
"606","#-coord-"
"607","#-coord-c-pred_co-v-auxp-r-adv-a"
"608","#-coord-c-pred_co-v-auxp-r-adv-a"
"609","#-coord-u-pred_co-"
"610","#-coord-u-pred_co-"
"611","#-coord-c-pred_co-v-adv-v-coord-c"
"612","#-coord-c-pred_co-v-adv-v-coord-c"
"613","#-pred-v-adv-v-sbj-n-atr-l"
"614","#-pred-v-adv-v-sbj-n-atr-l"
"615","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"616","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"617","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"618","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"619","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"620","#-pred-v-adv-v-auxp-r-adv-n-atr-l"
"621","#-pred-v-sbj-a-atr-l"
"622","#-pred-v-sbj-a-atr-l"
"623","#-pred-v-apos-u-obj_ap-n-atr-n"
"624","#-pred-v-apos-u-obj_ap-n-atr-n"
"625","#-pred-v-adv-"
"626","#-pred-v-adv-"
"627","#-pred-v-obj-n-coord-c-atr_co-a"
"628","#-pred-v-obj-n-coord-c-atr_co-a"
"629","#-coord-c-pred_co-v-adv-v-obj-p"
"630","#-coord-c-pred_co-v-adv-v-obj-p"
"631","#-pred-v-sbj-n-auxz-d"
"632","#-pred-v-sbj-n-auxz-d"
"633","#-pred-v-obj-v-auxp-r-obj-n"
"634","#-pred-v-obj-v-auxp-r-obj-n"
"635","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"636","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"637","#-pred--adv-v-obj-n"
"638","#-pred--adv-v-obj-n"
"639","#-pred-v-adv-v-auxc-c"
"640","#-pred-v-adv-v-auxc-c"
"641","#-pred-v-obj-v-adv-n"
"642","#-pred-v-obj-v-adv-n"
"643","#-pred-v-obj-p-auxz-d"
"644","#-pred-v-obj-p-auxz-d"
"645","#-coord-c-pred_co-v-sbj-p-auxz-d"
"646","#-coord-c-pred_co-v-sbj-p-auxz-d"
"647","#-pred-v-coord-c-exd_co-n"
"648","#-pred-v-coord-c-exd_co-n"
"649","#-pred-v-coord-c-coord-c-adv_co-v"
"650","#-pred-v-coord-c-coord-c-adv_co-v"
"651","#-pred-v-obj-n-coord-c-atr_co-v"
"652","#-pred-v-obj-n-coord-c-atr_co-v"
"653","#-pred-v-adv-v-sbj-p"
"654","#-pred-v-adv-v-sbj-p"
"655","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"656","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"657","#-auxg-u"
"658","#-auxg-u"
"659","#-coord-c-pred_co--auxz-d"
"660","#-coord-c-pred_co--auxz-d"
"661","#-pred-v-coord-c-adv_co-d"
"662","#-pred-v-coord-c-adv_co-d"
"663","#-pred--pnom-a-auxz-d"
"664","#-pred--pnom-a-auxz-d"
"665","#-pred-v-obj-n-atr-v-auxp-r"
"666","#-pred-v-obj-n-atr-v-auxp-r"
"667","#-pred-v-obj-a-atr-v"
"668","#-pred-v-obj-a-atr-v"
"669","#-pred-v-adv-n-atr-n"
"670","#-pred-v-adv-n-atr-n"
"671","#-coord-c-pred_co-v-auxp-r-adv-p"
"672","#-coord-c-pred_co-v-auxp-r-adv-p"
"673","#-coord-u-pred_co-v-auxy-d"
"674","#-coord-u-pred_co-v-auxy-d"
"675","#-pred-v-adv-v-pnom-a"
"676","#-pred-v-adv-v-pnom-a"
"677","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n"
"678","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n"
"679","#-pred-v-obj-v-obj-v"
"680","#-pred-v-obj-v-obj-v"
"681","#-pred-v-atvv-v"
"682","#-pred-v-atvv-v"
"683","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"684","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"685","#-pred-v-sbj-p-atr-a"
"686","#-pred-v-sbj-p-atr-a"
"687","#-coord-c-pred_co-v-apos--sbj_ap-n"
"688","#-coord-c-pred_co-v-apos--sbj_ap-n"
"689","#-pred-v-obj-p-atr-a"
"690","#-pred-v-obj-p-atr-a"
"691","#-pred-v-sbj-l"
"692","#-pred-v-sbj-l"
"693","#-pred-v-adv-v-obj-n-atr-p"
"694","#-pred-v-adv-v-obj-n-atr-p"
"695","#-pred-v-sbj-n-coord-c-atr_co-n"
"696","#-pred-v-sbj-n-coord-c-atr_co-n"
"697","#-coord-c-pred_co-v-adv-v-sbj-n"
"698","#-coord-c-pred_co-v-adv-v-sbj-n"
"699","#-coord-c-pred_co-v-obj-a-atr-l"
"700","#-coord-c-pred_co-v-obj-a-atr-l"
"701","#-pred--coord-c-obj_co-v"
"702","#-pred--coord-c-obj_co-v"
"703","#-pred-v-sbj-n-atr-v-obj-n"
"704","#-pred-v-sbj-n-atr-v-obj-n"
"705","#-pred-v-sbj-v-atr-l"
"706","#-pred-v-sbj-v-atr-l"
"707","#-coord-c-coord-c-sbj-n"
"708","#-coord-c-coord-c-sbj-n"
"709","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"710","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"711","#-pred-v-auxp-r-coord-c-obj_co-n"
"712","#-pred-v-auxp-r-coord-c-obj_co-n"
"713","#-pred-v-coord-u-adv_co-v"
"714","#-pred-v-coord-u-adv_co-v"
"715","#-pred-v-obj-v-auxy-d"
"716","#-pred-v-obj-v-auxy-d"
"717","#-coord-u-pred_co-v-adv-d"
"718","#-coord-u-pred_co-v-adv-d"
"719","#-pred-v-adv-v-obj-n-atr-v"
"720","#-pred-v-adv-v-obj-n-atr-v"
"721","#-coord-c-pred_co-v-auxp-r-obj-n-atr-l"
"722","#-coord-c-pred_co-v-auxp-r-obj-n-atr-l"
"723","#-coord-c-coord-c-pred_co-v-obj-n-atr-l"
"724","#-coord-c-coord-c-pred_co-v-obj-n-atr-l"
"725","#-pred-v-exd-a-auxz-e"
"726","#-pred-v-exd-a-auxz-e"
"727","#-pred-v-coord-c-adv_co-v-obj-v"
"728","#-pred-v-coord-c-adv_co-v-obj-v"
"729","#-coord-c-pred_co--adv-d"
"730","#-coord-c-pred_co--adv-d"
"731","#-coord-c-sbj-n-atr-a"
"732","#-coord-c-sbj-n-atr-a"
"733","#-pred-v-sbj-a-atr-a"
"734","#-pred-v-sbj-a-atr-a"
"735","#-coord-c-pred_co--auxy-d"
"736","#-coord-c-pred_co--auxy-d"
"737","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"738","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"739","#-coord-c-pred_co-v-adv-v-obj-v"
"740","#-coord-c-pred_co-v-adv-v-obj-v"
"741","#-coord-c-pred_co-v-obj-v-adv-d"
"742","#-coord-c-pred_co-v-obj-v-adv-d"
"743","#-pred-v-ocomp-a"
"744","#-pred-v-ocomp-a"
"745","#-pred-v-obj-v-obj-n-atr-n"
"746","#-pred-v-obj-v-obj-n-atr-n"
"747","#-coord-c-pred_co--sbj-p"
"748","#-coord-c-pred_co--sbj-p"
"749","#-pred-v-adv-v-obj-v-obj-n"
"750","#-pred-v-adv-v-obj-v-obj-n"
"751","#-pred-v-sbj-n-atr-n-atr-n"
"752","#-pred-v-sbj-n-atr-n-atr-n"
"753","#-pred-v-sbj-n-coord-c-atr_co-a"
"754","#-pred-v-sbj-n-coord-c-atr_co-a"
"755","#-coord-c-pred_co-v-obj-v-obj-p"
"756","#-coord-c-pred_co-v-obj-v-obj-p"
"757","#-coord-c-pred_co-v-auxp-r-coord-c"
"758","#-coord-c-pred_co-v-auxp-r-coord-c"
"759","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"760","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"761","#-coord-c-pred_co--adv-v"
"762","#-coord-c-pred_co--adv-v"
"763","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"764","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"765","#-coord-c-coord-c-coord-c"
"766","#-coord-c-coord-c-coord-c"
"767","#-pred-v-obj-n-auxp-r"
"768","#-pred-v-obj-n-auxp-r"
"769","#-pred-v-coord-c-obj_co-v-adv-d"
"770","#-pred-v-coord-c-obj_co-v-adv-d"
"771","#-pred-v-coord-c-coord-c-obj_co-v"
"772","#-pred-v-coord-c-coord-c-obj_co-v"
"773","#-coord-d-pred_co-v"
"774","#-coord-d-pred_co-v"
"775","#-pred--adv-p"
"776","#-pred--adv-p"
"777","#-pred-v-obj-v-coord-c-obj_co-n"
"778","#-pred-v-obj-v-coord-c-obj_co-n"
"779","#-pred-v-auxp-r-coord-c-auxy-d"
"780","#-pred-v-auxp-r-coord-c-auxy-d"
"781","#-pred-v-adv-v-adv-v"
"782","#-pred-v-adv-v-adv-v"
"783","#-coord-c-coord-c-pred_co-v-obj-v"
"784","#-coord-c-coord-c-pred_co-v-obj-v"
"785","#-pred-v-obj-v-auxc-c-adv-v"
"786","#-pred-v-obj-v-auxc-c-adv-v"
"787","#-pred-v-obj-n-atr-v-sbj-p"
"788","#-pred-v-obj-n-atr-v-sbj-p"
"789","#-pred-v-auxy-e"
"790","#-pred-v-auxy-e"
"791","#-pred-v-sbj-v-obj-n-atr-a"
"792","#-pred-v-sbj-v-obj-n-atr-a"
"793","#-coord-c-adv-v-obj-n"
"794","#-coord-c-adv-v-obj-n"
"795","#-pred-v-coord-c-obj_co-v-adv-v"
"796","#-pred-v-coord-c-obj_co-v-adv-v"
"797","#-pred-v-sbj-n-auxp-r"
"798","#-pred-v-sbj-n-auxp-r"
"799","#-pred-v-sbj-n-atr-v-auxp-r"
"800","#-pred-v-sbj-n-atr-v-auxp-r"
"801","#-coord-c-pred_co-v-sbj-n-atv-a"
"802","#-coord-c-pred_co-v-sbj-n-atv-a"
"803","#-pred--coord-c-sbj_co-n"
"804","#-pred--coord-c-sbj_co-n"
"805","#-pred-v-exd-p"
"806","#-pred-v-exd-p"
"807","#-pred-v-auxc-c-adv-v-adv-n"
"808","#-pred-v-auxc-c-adv-v-adv-n"
"809","#-coord-c-pred_co--sbj-n-atr-a"
"810","#-coord-c-pred_co--sbj-n-atr-a"
"811","#-pred-v-auxc-c-adv-v-pnom-a"
"812","#-pred-v-auxc-c-adv-v-pnom-a"
"813","#-coord-c-auxc-c-adv-v-sbj-n"
"814","#-coord-c-auxc-c-adv-v-sbj-n"
"815","#-pred-v-apos-u-exd_ap-n-atr-a"
"816","#-pred-v-apos-u-exd_ap-n-atr-a"
"817","#-coord-c-pred_co--obj-n"
"818","#-coord-c-pred_co--obj-n"
"819","#-pred-v-obj-n-atr-v-obj-n"
"820","#-pred-v-obj-n-atr-v-obj-n"
"821","#-pred-v-obj-n-atv-v"
"822","#-pred-v-obj-n-atv-v"
"823","#-pred-v-obj-n-auxz-d"
"824","#-pred-v-obj-n-auxz-d"
"825","#-pred-v-auxc-c-auxz-d"
"826","#-pred-v-auxc-c-auxz-d"
"827","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"828","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"829","#-pred-v-sbj-n-atr-v-sbj-p"
"830","#-pred-v-sbj-n-atr-v-sbj-p"
"831","#-coord-c-pred_co-v-apos--obj_ap-n"
"832","#-coord-c-pred_co-v-apos--obj_ap-n"
"833","#-coord-c-pred_co-v-adv-v-obj-a"
"834","#-coord-c-pred_co-v-adv-v-obj-a"
"835","#-pred-v-coord-c-adv_co-v-auxz-d"
"836","#-pred-v-coord-c-adv_co-v-auxz-d"
"837","#-coord-c-pred_co-v-auxp-r-obj-p"
"838","#-coord-c-pred_co-v-auxp-r-obj-p"
"839","#-coord-u-pred_co-v-auxp-r"
"840","#-coord-u-pred_co-v-auxp-r"
"841","#-pred-v-obj-v-adv-a"
"842","#-pred-v-obj-v-adv-a"
"843","#-pred-v-obj-v-sbj-n-atr-a"
"844","#-pred-v-obj-v-sbj-n-atr-a"
"845","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"846","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"847","#-coord-c-pred_co-v-coord-c-adv_co-n"
"848","#-coord-c-pred_co-v-coord-c-adv_co-n"
"849","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"850","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"851","#-coord-u-pred_co-v-obj-p"
"852","#-coord-u-pred_co-v-obj-p"
"853","#-pred-v-pnom-n-atr-a"
"854","#-pred-v-pnom-n-atr-a"
"855","#-pred--coord-c-adv_co-v"
"856","#-pred--coord-c-adv_co-v"
"857","#-pred-v-apos-u-obj_ap-v"
"858","#-pred-v-apos-u-obj_ap-v"
"859","#-coord-c-adv-v-auxp-r"
"860","#-coord-c-adv-v-auxp-r"
"861","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"862","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"863","#-coord-c-coord-c-coord-c-pred_co-v"
"864","#-coord-c-coord-c-coord-c-pred_co-v"
"865","#-coord-c-pred_co-v-sbj-p-atv-a"
"866","#-coord-c-pred_co-v-sbj-p-atv-a"
"867","#-coord-c-pred_co-v-obj-v-atr-l"
"868","#-coord-c-pred_co-v-obj-v-atr-l"
"869","#-pred-v-sbj-v-adv-v"
"870","#-pred-v-sbj-v-adv-v"
"871","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"872","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"873","#-pred--exd-n-atr-a"
"874","#-pred--exd-n-atr-a"
"875","#-coord-c-coord-c-adv-d"
"876","#-coord-c-coord-c-adv-d"
"877","#-pred-v-sbj-n-atr-n-atr-l"
"878","#-pred-v-sbj-n-atr-n-atr-l"
"879","#-coord-c-pred_co-v-obj-n-atr-n-atr-a"
"880","#-coord-c-pred_co-v-obj-n-atr-n-atr-a"
"881","#-pred-v-coord-c-auxc-c"
"882","#-pred-v-coord-c-auxc-c"
"883","#-pred-v-sbj-p-atr-v"
"884","#-pred-v-sbj-p-atr-v"
"885","#-pred-v-sbj-v-adv-d"
"886","#-pred-v-sbj-v-adv-d"
"887","#-pred-v-pnom-n-atr-n"
"888","#-pred-v-pnom-n-atr-n"
"889","#-coord-c-pred_co-v-auxp-r-coord-c-obj_co-n"
"890","#-coord-c-pred_co-v-auxp-r-coord-c-obj_co-n"
"891","#-coord-c-coord-c-sbj-p"
"892","#-coord-c-coord-c-sbj-p"
"893","#-pred-v-coord-c-coord-c-auxy-d"
"894","#-pred-v-coord-c-coord-c-auxy-d"
"895","#-coord-c-auxc-c-adv-v-auxy-d"
"896","#-coord-c-auxc-c-adv-v-auxy-d"
"897","#-coord-c-pred_co-v-exd-n"
"898","#-coord-c-pred_co-v-exd-n"
"899","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"900","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"901","#-coord-c-pred_co-v-adv-v-adv-a"
"902","#-coord-c-pred_co-v-adv-v-adv-a"
"903","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"904","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"905","#-coord-c-coord-c-pred_co-v-coord-c"
"906","#-coord-c-coord-c-pred_co-v-coord-c"
"907","#-pred-v-sbj-n-coord-c-auxy-d"
"908","#-pred-v-sbj-n-coord-c-auxy-d"
"909","#-pred-v-ocomp-n"
"910","#-pred-v-ocomp-n"
"911","#-coord-c-auxc-c-adv-v-obj-n"
"912","#-coord-c-auxc-c-adv-v-obj-n"
"913","#-pred-v-sbj-n-atr-v-obj-p"
"914","#-pred-v-sbj-n-atr-v-obj-p"
"915","#-pred--coord-c-pnom_co-a"
"916","#-pred--coord-c-pnom_co-a"
"917","#-pred-v-sbj-v-obj-p"
"918","#-pred-v-sbj-v-obj-p"
"919","#-pred-v-adv-n-atr-l"
"920","#-pred-v-adv-n-atr-l"
"921","#-pred--sbj-v-obj-n"
"922","#-pred--sbj-v-obj-n"
"923","#-pred--sbj-n-atr-l"
"924","#-pred--sbj-n-atr-l"
"925","#-pred-v-adv-v-obj-d"
"926","#-pred-v-adv-v-obj-d"
"927","#-pred-v-exd-n-auxz-i"
"928","#-pred-v-exd-n-auxz-i"
"929","#-pred-v-coord-c-obj_co-n-atr-l"
"930","#-pred-v-coord-c-obj_co-n-atr-l"
"931","#-pred-v-auxc-c-adv-v-obj-n-atr-n"
"932","#-pred-v-auxc-c-adv-v-obj-n-atr-n"
"933","#-pred-v-obj-v-sbj-n-atr-l"
"934","#-pred-v-obj-v-sbj-n-atr-l"
"935","#-pred-v-sbj-v-sbj-n"
"936","#-pred-v-sbj-v-sbj-n"
"937","#-pred-v-obj-n-atr-n-atr-l"
"938","#-pred-v-obj-n-atr-n-atr-l"
"939","#-pred-v-obj-"
"940","#-pred-v-obj-"
"941","#-pred-v-coord-c-adv_co-v-sbj-n"
"942","#-pred-v-coord-c-adv_co-v-sbj-n"
"943","#-pred-v-pnom-a-auxz-d"
"944","#-pred-v-pnom-a-auxz-d"
"945","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"946","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"947","#-pred-v-sbj-v-coord-c"
"948","#-pred-v-sbj-v-coord-c"
"949","#-pred-v-auxc-c-coord-c-obj_co-v"
"950","#-pred-v-auxc-c-coord-c-obj_co-v"
"951","#-pred-v-coord-c-obj_co-v-auxz-d"
"952","#-pred-v-coord-c-obj_co-v-auxz-d"
"953","#-coord-c-sbj-n-atr-n"
"954","#-coord-c-sbj-n-atr-n"
"955","#-coord-c-pred_co--auxp-r"
"956","#-coord-c-pred_co--auxp-r"
"957","#-coord-c-pred_co-v-adv-"
"958","#-coord-c-pred_co-v-adv-"
"959","#-coord-c-coord-c-pred_co-v-adv-n"
"960","#-coord-c-coord-c-pred_co-v-adv-n"
"961","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"962","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"963","#-pred-v-coord-c-obj_co-a"
"964","#-pred-v-coord-c-obj_co-a"
"965","#-coord-c-coord-c-pred_co-v-obj-a"
"966","#-coord-c-coord-c-pred_co-v-obj-a"
"967","#-coord-c-pred_co-v-obj-v-sbj-n"
"968","#-coord-c-pred_co-v-obj-v-sbj-n"
"969","#-pred-v-apos--obj_ap-n-atr-a"
"970","#-pred-v-apos--obj_ap-n-atr-a"
"971","#-coord-c-pred_co-v-apos-u-sbj_ap-n"
"972","#-coord-c-pred_co-v-apos-u-sbj_ap-n"
"973","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"974","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"975","#-pred--sbj-n-atr-p"
"976","#-pred--sbj-n-atr-p"
"977","#-pred-v-coord-c-sbj-n"
"978","#-pred-v-coord-c-sbj-n"
"979","#-pred-v-obj-n-coord-c-auxy-d"
"980","#-pred-v-obj-n-coord-c-auxy-d"
"981","#-coord-c-pred_co-v-sbj-l"
"982","#-coord-c-pred_co-v-sbj-l"
"983","#-pred-v-apos-u-exd_ap-n-atr-n"
"984","#-pred-v-apos-u-exd_ap-n-atr-n"
"985","#-pred-v-auxp-r-adv-n-atr-v"
"986","#-pred-v-auxp-r-adv-n-atr-v"
"987","#-pred-v-obj-n-atr-a-auxz-d"
"988","#-pred-v-obj-n-atr-a-auxz-d"
"989","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"990","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"991","#-coord-c-pred_co-v-obj-v-sbj-p"
"992","#-coord-c-pred_co-v-obj-v-sbj-p"
"993","#-pred-v-obj-a-auxz-d"
"994","#-pred-v-obj-a-auxz-d"
"995","#-coord-u-pred_co-v-sbj-n"
"996","#-coord-u-pred_co-v-sbj-n"
"997","#-pred-v-auxc-c-adv-v-auxc-c"
"998","#-pred-v-auxc-c-adv-v-auxc-c"
"999","#-pred-v-sbj-v-auxp-r-adv-n"
"1000","#-pred-v-sbj-v-auxp-r-adv-n"
"1001","#-pred-v-pnom-p"
"1002","#-pred-v-pnom-p"
"1003","#-coord-c-auxc-c-coord-c"
"1004","#-coord-c-auxc-c-coord-c"
"1005","#-coord-u-pred_co-v-adv-v"
"1006","#-coord-u-pred_co-v-adv-v"
"1007","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"1008","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"1009","#-coord-c-coord-c-pred_co-v-sbj-p"
"1010","#-coord-c-coord-c-pred_co-v-sbj-p"
"1011","#-pred-v-auxc-c-adv-v-auxz-c"
"1012","#-pred-v-auxc-c-adv-v-auxz-c"
"1013","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"1014","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"1015","#-pred-v-coord-c-adv_co-v-obj-p"
"1016","#-pred-v-coord-c-adv_co-v-obj-p"
"1017","#-pred-v-adv-v-sbj-n-atr-a"
"1018","#-pred-v-adv-v-sbj-n-atr-a"
"1019","#-pred--auxp-r-adv-n"
"1020","#-pred--auxp-r-adv-n"
"1021","#-pred-v-xseg--"
"1022","#-pred-v-xseg--"
"1023","#-pred--auxc-c-adv-v-obj-n"
"1024","#-pred--auxc-c-adv-v-obj-n"
"1025","#-pred-v-apos-u-obj_ap-a"
"1026","#-pred-v-apos-u-obj_ap-a"
"1027","#-auxg--"
"1028","#-auxg--"
"1029","#-pred-v-auxc-c-coord-c-adv_co-v-obj-p"
"1030","#-pred-v-auxc-c-coord-c-adv_co-v-obj-p"
"1031","#-pred--obj-n"
"1032","#-pred--obj-n"
"1033","#-pred-v-obj-n-auxp-r-atr-n"
"1034","#-pred-v-obj-n-auxp-r-atr-n"
"1035","#-coord-c-obj-p"
"1036","#-coord-c-obj-p"
"1037","#-pred-v-auxp-r-obj-n-atr-v"
"1038","#-pred-v-auxp-r-obj-n-atr-v"
"1039","#-pred-v-auxy-v"
"1040","#-pred-v-auxy-v"
"1041","#-pred-v-adv--adv-d"
"1042","#-pred-v-adv--adv-d"
"1043","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"1044","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"1045","#-coord-d"
"1046","#-coord-d"
"1047","#-coord-c-pred_co--pnom-n"
"1048","#-coord-c-pred_co--pnom-n"
"1049","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"1050","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"1051","#-pred-v-coord-c-auxp-r-adv_co-n"
"1052","#-pred-v-coord-c-auxp-r-adv_co-n"
"1053","#-pred--exd-n-auxz-e"
"1054","#-pred--exd-n-auxz-e"
"1055","#-pred-v-sbj-n-coord-c-atr_co-v"
"1056","#-pred-v-sbj-n-coord-c-atr_co-v"
"1057","#-pred-v-sbj-n-auxp-r-atr-n"
"1058","#-pred-v-sbj-n-auxp-r-atr-n"
"1059","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"1060","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"1061","#-pred-v-auxc-c-adv-v-sbj-a"
"1062","#-pred-v-auxc-c-adv-v-sbj-a"
