1854,0.99970786,2.26E-46,0,4.29E-104,0.00029214,3.90E-16,0,3.65E-15,3.10E-276,2.15E-240,2.94E-11,1.45E-258
1855,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1856,1,1.10E-141,0,0,4.11E-135,2.80E-159,0,4.78E-100,0,0,6.36E-17,0
1857,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1858,1,5.71E-105,0,2.79E-104,7.03E-38,1.21E-30,0,2.35E-21,0,4.35E-242,1.22E-39,5.18E-240
1859,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1860,0,5.43E-145,0.999999994,7.62E-30,3.46E-178,1.75E-49,0,4.04E-60,4.68E-89,6.19E-114,4.45E-307,6.13E-09
1861,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1862,2.48E-56,2.38E-14,7.23E-65,4.75E-25,3.23E-95,2.63E-66,1.55E-130,4.35E-72,1,7.25E-17,1.37E-38,6.94E-58
1863,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1864,8.87E-255,1.39E-122,1,2.76E-58,1.85E-90,7.41E-142,0,4.71E-182,2.62E-48,2.34E-36,6.57E-159,8.62E-73
1865,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1866,1.18E-12,0.001456311,1.33E-113,3.92E-07,5.73E-21,2.13E-21,5.96E-60,6.90E-13,1.26E-30,9.92E-46,0.998543297,3.27E-21
1867,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1868,1.63E-268,4.93E-100,0,2.70E-42,2.85E-187,7.94E-10,0,0.999999999,9.88E-234,1.18E-221,1.35E-169,1.38E-109
1869,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1870,5.34E-188,3.79E-95,2.38E-27,1.94E-17,9.95E-106,1.81E-62,1.02E-184,4.21E-41,2.92E-34,8.09E-67,1.87E-129,1
1871,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1872,5.06E-18,1,0,8.13E-69,2.92E-48,1.81E-78,0,7.10E-88,1.33E-112,2.37E-106,1.42E-36,6.96E-208
1873,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1874,2.18E-66,1.32E-17,9.26E-22,3.15E-21,1.38E-60,2.42E-94,1.51E-205,3.92E-130,1.10E-08,0.999999989,1.33E-66,1.01E-52
1875,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1876,1.64E-130,5.41E-192,4.48E-74,1,2.08E-163,1.84E-201,0,7.87E-252,2.12E-212,3.57E-65,3.92E-211,3.73E-51
1877,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1878,7.01E-36,1,5.71E-278,2.25E-77,8.72E-85,5.53E-90,9.70E-215,2.32E-95,4.56E-106,3.50E-149,9.33E-33,1.23E-206
1879,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1880,7.48E-11,2.42E-71,0,1.08E-141,2.47E-25,2.49E-19,0,3.15E-24,1.56E-255,6.22E-206,1,0
1881,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1882,4.72E-88,3.14E-48,1.25E-104,1,1.84E-79,5.60E-50,0,7.37E-83,5.16E-31,1.34E-84,3.77E-72,2.23E-64
1883,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1884,5.87E-29,2.21E-112,0,4.81E-276,2.56E-124,6.16E-138,2.59E-178,3.39E-74,0,0,1,0
1885,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1886,1.85E-101,2.96E-60,1,5.36E-27,1.01E-73,2.96E-106,0,3.27E-151,8.05E-51,6.22E-19,6.34E-149,4.72E-72
1887,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1888,8.29E-190,4.26E-36,6.69E-28,5.40E-61,1.78E-149,1.07E-117,7.88E-277,2.91E-253,7.87E-34,1,1.11E-78,2.28E-135
1889,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1890,6.11E-07,4.74E-14,1.89E-97,3.31E-129,2.49E-48,2.97E-51,1.71E-21,5.18E-27,8.62E-116,5.55E-27,0.999999389,5.08E-225
1891,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1892,1.40E-31,6.21E-25,2.52E-86,1,1.79E-41,8.38E-27,1.60E-119,5.69E-38,1.44E-25,6.03E-24,8.56E-34,2.66E-66
1893,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1894,2.33E-27,1,1.89E-163,2.62E-128,1.51E-63,9.34E-70,6.07E-100,2.55E-89,6.37E-156,8.12E-99,7.84E-27,4.00E-302
1895,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1896,5.71E-40,0.999999999,1.21E-52,3.94E-29,1.62E-45,4.18E-27,5.65E-29,2.64E-27,7.15E-26,5.48E-10,4.24E-11,9.88E-56
1897,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1898,0.942199999,2.81E-44,0,9.37E-173,3.26E-42,1.08E-46,2.03E-263,2.85E-40,4.76E-245,6.02E-174,0.057800001,0
1899,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1900,1.45E-40,1.28E-72,7.10E-306,8.60E-117,1.11E-21,0.999999999,7.97E-302,6.71E-10,1.90E-210,3.39E-192,1.05E-42,5.06E-275
1901,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1902,1.21E-64,1,1.65E-251,2.18E-50,9.43E-73,2.63E-53,1.74E-200,3.58E-59,3.18E-93,5.77E-133,8.11E-44,1.79E-116
1903,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1904,1.12E-151,4.53E-58,0.999999933,1.34E-36,2.14E-105,3.39E-107,0,2.86E-135,1.30E-48,6.66E-08,2.23E-129,8.62E-106
1905,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1906,1,5.60E-115,0,1.97E-115,1.10E-35,1.03E-30,0,9.69E-23,0,6.28E-260,1.94E-47,7.66E-230
1907,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1908,2.04E-14,3.72E-40,4.33E-285,1.02E-31,2.13E-11,1.87E-11,1.44E-255,1,2.32E-207,1.38E-120,6.84E-283,2.33E-147
1909,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1910,6.59E-65,5.49E-128,0,5.89E-80,1.12E-21,1,0,6.84E-13,0,6.13E-267,1.16E-75,2.06E-201
1911,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1912,1.16E-21,4.34E-09,3.70E-89,1.67E-11,1.78E-53,1.22E-52,2.49E-38,1.74E-29,7.96E-88,5.36E-31,0.999999996,6.06E-151
1913,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1914,9.96E-93,4.83E-32,3.58E-41,1.33E-12,1.14E-40,2.88E-37,0,1.23E-39,3.58E-20,5.69E-19,2.09E-82,1
1915,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1916,7.49E-125,1.41E-95,1,4.37E-50,3.13E-65,6.80E-103,2.57E-213,8.48E-113,1.67E-27,2.36E-24,1.82E-108,3.21E-17
1917,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1918,9.65E-27,4.04E-23,1.10E-74,1,7.05E-35,1.52E-22,1.40E-192,2.57E-37,7.73E-28,7.83E-17,1.05E-30,6.58E-59
1919,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1920,1.02E-44,7.41E-11,1.18E-127,0.034250219,1.14E-104,2.54E-73,0,5.25E-76,0.965749781,2.55E-68,7.30E-38,1.12E-87
1921,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1922,4.32E-24,5.88E-116,0,0,1,4.86E-49,0,3.52E-46,0,0,1.56E-97,9.13E-287
1923,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1924,9.80E-75,1,0,6.68E-65,6.17E-42,4.33E-58,0,3.67E-62,8.00E-93,4.85E-131,1.14E-49,7.15E-133
1925,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1926,5.82E-07,2.18E-33,0,3.90E-96,1.15E-37,2.27E-41,2.42E-296,2.69E-39,2.65E-195,1.67E-192,0.999999418,0
1927,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1928,8.57E-184,1.50E-53,8.05E-94,3.99E-26,5.69E-43,2.60E-55,8.82E-123,2.93E-40,2.32E-35,3.57E-56,3.44E-103,1
1929,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1930,0.999999989,5.79E-63,0,8.93E-114,9.24E-22,3.28E-12,0,9.73E-20,3.50E-258,3.85E-198,1.13E-08,0
1931,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1932,8.01E-87,1,6.36E-214,2.55E-34,5.89E-88,5.23E-108,0,3.37E-172,5.17E-34,2.36E-90,1.01E-70,9.57E-237
1933,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1934,1.32E-26,9.02E-12,3.21E-74,0.98455014,4.41E-35,4.88E-45,1.94E-150,3.90E-52,1.35E-13,0.01544986,5.13E-53,2.38E-33
1935,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1936,2.14E-85,3.45E-43,7.83E-33,1.45E-45,7.83E-56,2.71E-71,2.58E-178,5.52E-91,2.83E-14,1,6.25E-66,5.75E-50
1937,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1938,0.034550136,3.78E-47,0,1.01E-214,2.34E-105,3.77E-75,0,4.72E-51,0,6.38E-223,0.965449864,0
1939,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1940,1.07E-53,2.55E-108,0,1.04E-60,3.47E-16,0.999999924,0,7.62E-08,0,5.11E-219,5.48E-58,2.26E-164
1941,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1942,1.46E-45,9.88E-18,3.31E-163,1,1.36E-36,2.65E-29,0,3.70E-56,7.75E-28,2.61E-38,2.79E-56,2.08E-12
1943,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1944,9.50E-117,4.08E-71,1,4.20E-28,1.00E-83,2.24E-87,1.20E-257,7.33E-140,2.86E-29,1.20E-19,1.30E-145,2.35E-40
1945,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1946,5.16E-105,3.25E-92,8.14E-87,1,2.47E-30,1.29E-26,0,2.56E-24,1.70E-71,2.80E-55,5.26E-91,2.48E-16
1947,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1948,0.982505827,6.56E-23,0,1.22E-171,9.10E-62,2.20E-47,0,1.30E-40,5.11E-237,4.75E-165,0.017494173,1.99E-276
1949,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1950,6.60E-101,8.13E-86,7.15E-21,5.29E-33,1.27E-57,2.37E-82,0,3.37E-60,1.45E-15,2.47E-25,1.66E-65,1
1951,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1952,1,1.14E-42,0,1.35E-128,1.73E-48,1.19E-48,1.49E-246,5.62E-46,7.25E-302,3.15E-183,3.78E-16,0
1953,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1954,1.04E-23,2.45E-72,0,9.07E-106,1,1.98E-11,0,1.67E-17,5.27E-247,7.08E-176,2.09E-48,3.78E-194
1955,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1956,1.14E-190,1.48E-44,4.11E-22,6.06E-58,3.04E-137,1.50E-114,1.88E-288,2.24E-264,5.45E-32,1,9.16E-81,1.58E-153
1957,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1958,1.64E-24,8.64E-95,0,6.51E-79,2.52E-24,4.67E-07,0,0.999999533,0,2.84E-243,2.19E-29,2.88E-207
1959,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1960,3.04E-11,0.012551626,9.72E-142,8.91E-06,1.09E-38,1.24E-14,4.55E-203,1.20E-11,3.91E-68,6.59E-51,0.987439467,3.36E-111
1961,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1962,1.93E-217,1.62E-79,2.69E-102,0.999999964,1.59E-101,1.60E-61,0,7.61E-60,2.51E-38,2.06E-22,3.21E-95,3.60E-08
1963,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1964,3.32E-21,5.41E-40,0,4.08E-114,8.44E-68,1.96E-54,0,1.00E-32,0,6.52E-212,1,0
1965,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1966,1.50E-84,5.30E-199,0,1.70E-80,3.60E-51,1.82E-12,0,1,0,0,3.63E-82,2.13E-146
1967,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1968,3.65E-123,3.34E-97,1,9.36E-38,1.34E-83,2.47E-100,0,1.78E-106,2.32E-26,7.46E-26,1.42E-103,3.72E-14
1969,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1970,1,7.62E-56,0,3.52E-292,1.26E-68,1.20E-99,0,2.93E-64,0,0,7.06E-12,0
1971,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1972,8.75E-70,9.08E-63,1.69E-94,1,6.62E-48,4.28E-32,3.45E-289,3.00E-41,1.37E-43,3.90E-47,5.09E-63,9.74E-31
1973,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1974,3.55E-47,6.82E-10,2.26E-96,0.999999999,1.20E-53,4.97E-46,1.33E-258,7.30E-61,1.92E-86,3.86E-21,7.28E-38,6.73E-70
1975,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1976,1.84E-53,5.22E-111,0,5.27E-68,5.68E-26,0.999883331,0,0.000116669,0,3.90E-258,1.73E-54,4.39E-118
1977,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1978,3.54E-179,6.97E-56,2.26E-138,5.34E-21,9.29E-113,6.19E-55,2.16E-307,1.81E-40,1.04E-27,1.04E-64,1.45E-117,1
1979,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1980,5.45E-19,1.47E-30,3.43E-304,5.83E-17,1.12E-08,0.999999955,1.02E-289,1.06E-15,6.30E-172,1.85E-87,3.37E-08,2.19E-151
1981,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1982,8.61E-05,1.66E-09,1.74E-169,1.03E-90,3.83E-54,1.36E-51,4.93E-25,2.41E-24,3.55E-113,1.78E-30,0.999913856,0
1983,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1984,3.24E-60,5.44E-137,0,7.45E-102,1.11E-52,8.68E-12,0,1,0,0,0,0
1985,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1986,3.37E-45,1,1.12E-192,4.76E-22,1.41E-98,8.03E-76,0,1.74E-94,3.87E-64,1.01E-48,6.54E-33,2.71E-87
1987,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1988,4.87E-98,3.39E-54,0.631411376,9.56E-34,2.50E-84,2.53E-84,0,1.97E-126,4.83E-84,0.368588624,5.87E-119,5.09E-41
1989,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1990,1.86E-44,1,6.84E-158,2.90E-13,3.00E-44,1.25E-51,0,2.97E-56,2.30E-50,3.98E-31,1.50E-35,2.34E-61
1991,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1992,3.56E-47,1.16E-94,0,7.00E-61,1.49E-28,0.999985134,0,1.49E-05,0,9.35E-224,1.63E-52,1.08E-137
1993,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1994,2.29E-26,3.22E-11,2.89E-85,1,9.18E-46,4.08E-46,0,3.21E-49,3.29E-46,1.45E-18,9.19E-51,2.35E-31
1995,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1996,2.84E-43,0.714366118,3.09E-101,6.76E-06,2.41E-41,1.74E-48,0,1.44E-62,7.51E-18,0.285627121,4.01E-19,2.52E-28
1997,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
1998,5.67E-104,8.27E-292,0,1.04E-113,7.66E-57,1,0,2.92E-34,0,0,1.24E-136,9.38E-169
1999,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2000,1.47E-38,1,1.45E-78,1.46E-16,6.59E-56,7.85E-28,0,2.51E-25,1.15E-25,1.85E-13,7.17E-13,6.42E-99
2001,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2002,2.54E-175,3.76E-37,2.25E-118,1,1.07E-106,1.41E-35,5.62E-289,2.81E-33,5.33E-66,1.09E-87,3.42E-112,3.07E-16
2003,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2004,3.37E-122,6.39E-197,7.82E-82,1,0,2.96E-213,0,1.07E-242,2.94E-265,5.96E-28,4.62E-137,8.40E-23
2005,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2006,1.35E-58,8.53E-115,0,2.85E-55,4.44E-41,0.999999268,0,7.32E-07,2.88E-279,5.75E-195,5.63E-71,1.28E-166
2007,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2008,7.65E-25,2.79E-57,0,3.24E-69,3.49E-20,0.190410512,3.83E-216,0.809589488,4.45E-243,1.34E-159,5.54E-44,1.31E-243
2009,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2010,5.28E-20,2.06E-10,5.53E-111,7.73E-11,4.03E-70,3.55E-53,5.62E-231,1.73E-26,4.35E-67,2.66E-30,1,2.52E-118
2011,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2012,2.33E-46,1.30E-09,7.07E-81,6.57E-20,1.50E-128,6.19E-60,1.90E-303,4.45E-65,0.999999999,7.45E-19,6.84E-33,5.33E-40
2013,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2014,2.94E-254,1.44E-195,1,4.62E-35,6.44E-148,2.09E-111,0,4.04E-134,1.77E-52,4.44E-46,4.23E-202,3.50E-39
2015,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2016,2.11E-44,3.03E-07,1.02E-39,1.93E-14,2.92E-28,3.02E-49,1.15E-291,1.90E-51,0.010254555,0.989745141,4.19E-35,9.21E-26
2017,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2018,5.62E-39,1,5.68E-104,5.35E-21,1.57E-42,9.93E-28,0,2.06E-29,3.88E-20,5.38E-13,1.67E-14,3.41E-72
2019,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2020,2.34E-42,1,8.68E-115,1.88E-10,2.28E-40,3.01E-49,0,3.25E-56,3.06E-28,3.09E-23,4.63E-35,1.98E-69
2021,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2022,0.999996056,4.16E-13,9.33E-291,6.90E-72,3.19E-26,6.64E-37,0,1.58E-32,4.80E-87,1.23E-107,3.94E-06,6.66E-227
2023,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2024,1.29E-57,3.27E-11,3.80E-43,7.75E-17,1.18E-49,2.88E-58,0,3.60E-77,3.42E-13,1,1.15E-29,1.15E-42
2025,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2026,1,3.45E-63,0,4.01E-265,5.67E-74,3.49E-89,0,2.12E-57,0,0,1.98E-17,0
2027,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2028,6.78E-53,1.08E-118,1.34E-210,2.49E-95,1.61E-23,0.999931441,0,6.86E-05,0,4.31E-242,1.80E-55,6.86E-159
2029,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2030,2.94E-11,0.012836911,2.05E-158,3.74E-09,5.24E-18,3.96E-20,0,2.84E-09,2.73E-29,1.29E-44,0.987163082,6.17E-41
2031,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2032,1.02E-26,0.004800563,4.46E-52,8.71E-15,7.39E-37,7.32E-44,0,3.76E-40,0.995199433,3.99E-09,9.57E-22,6.62E-31
2033,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2034,2.49E-10,0.999942722,7.29E-123,6.05E-09,7.01E-51,7.93E-16,0,8.46E-10,1.26E-68,2.33E-60,5.73E-05,5.82E-122
2035,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2036,1.29E-110,1.61E-92,1.49E-10,5.60E-26,2.91E-57,1.46E-81,1.35E-215,2.93E-68,1.27E-16,1.81E-30,1.63E-65,1
2037,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2038,5.28E-15,3.76E-11,7.61E-117,5.01E-163,3.10E-94,6.07E-72,0,1.13E-32,2.78E-181,5.35E-44,1,0
2039,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
2040,1.23E-08,2.33E-10,0,0.999999987,2.54E-15,1.60E-15,0,5.80E-17,6.47E-47,9.31E-61,1.21E-10,8.50E-54
