"","adv*adv*auxc*coord#","adv*adv*auxc*pred#","adv*adv*auxc*pred_co*coord#","adv*adv*pred#","adv*adv*pred_co*coord#","adv*adv_co*coord*pred#","adv*atr*obj*pred#","adv*atr*obj*pred_co*coord#","adv*atr*sbj*pred#","adv*auxc*coord#","adv*auxc*pred#","adv*auxc*pred_co*coord#","adv*auxc_exd0_pred#","adv*auxp*adv*pred#","adv*auxp*adv*pred_co*coord#","adv*auxp*obj*pred#","adv*auxp*pred#","adv*auxp*pred_co*coord#","adv*coord#","adv*obj*pred#","adv*obj*pred_co*coord#","adv*pred#","adv*pred_co*coord#","adv*pred_co*coord*coord#","adv*sbj*pred#","adv_co*coord*pred#","adv_co*coord*pred_co*coord#","adv_exd0_pred#","adv_exd0_pred_co*coord#","apos*pred#","apos*pred_co*coord#","atr*adv*adv*pred#","atr*adv*adv*pred_co*coord#","atr*adv*auxp*adv*pred#","atr*adv*auxp*adv*pred_co*coord#","atr*adv*auxp*obj*pred#","atr*adv*auxp*pred#","atr*adv*auxp*pred_co*coord#","atr*adv*pred#","atr*adv*pred_co*coord#","atr*atr*obj*adv*pred#","atr*atr*obj*pred#","atr*atr*obj*pred_co*coord#","atr*atr*sbj*pred#","atr*atr*sbj*pred_co*coord#","atr*coord*pred#","atr*exd*pred#","atr*obj*adv*pred#","atr*obj*adv*pred_co*coord#","atr*obj*auxp*adv*pred#","atr*obj*auxp*adv*pred_co*coord#","atr*obj*auxp*pred#","atr*obj*auxp*pred_co*coord#","atr*obj*obj*pred#","atr*obj*obj*pred_co*coord#","atr*obj*pred#","atr*obj*pred_co*coord#","atr*obj*pred_co*coord*coord#","atr*obj*sbj*pred#","atr*obj_ap*apos*pred#","atr*obj_co*coord*pred#","atr*obj_co*coord*pred_co*coord#","atr*pnom*pred#","atr*pnom_exd0_pred#","atr*sbj*adv*auxc*pred#","atr*sbj*adv*auxc*pred_co*coord#","atr*sbj*adv*pred#","atr*sbj*obj*pred#","atr*sbj*pred#","atr*sbj*pred_co*coord#","atr*sbj*pred_co*coord*coord#","atr*sbj_ap*apos*pred_co*coord#","atr*sbj_ap_exd0_apos*pred#","atr*sbj_ap_exd0_apos*pred_co*coord#","atr*sbj_co*coord*pred#","atr*sbj_exd0_pred#","atr*sbj_exd0_pred_co*coord#","atr_co*coord*obj*pred#","atr_co*coord*sbj*pred_co*coord#","atv*obj*pred#","atv*obj*pred_co*coord#","atv*sbj*pred#","atv*sbj*pred_co*coord#","atvv*pred#","atvv*pred_co*coord#","auxc*coord#","auxc*obj*pred#","auxc*pred#","auxc*pred_co*coord#","auxc_exd0_pred#","auxg#","auxk#","auxp*adv*pred#","auxp*adv*pred_co*coord#","auxp*atr*obj*pred#","auxp*coord#","auxp*coord*pred_co*coord#","auxp*obj*pred#","auxp*obj*pred_co*coord#","auxp*pred#","auxp*pred_co*coord#","auxp*sbj*pred#","auxx*adv*pred#","auxx*adv*pred_co*coord#","auxx*atr*sbj*pred#","auxx*auxc*coord#","auxx*auxc*pred#","auxx*auxc*pred_co*coord#","auxx*coord#","auxx*coord*coord#","auxx*coord*pred#","auxx*coord*pred_co*coord#","auxx*exd*pred#","auxy*adv*pred#","auxy*coord#","auxy*coord*coord#","auxy*coord*obj*pred#","auxy*coord*pred#","auxy*coord*pred_co*coord#","auxy*pred#","auxy*pred_co*coord#","auxy_exd0_pred#","auxz*adv*auxc*pred_co*coord#","auxz*adv*pred#","auxz*adv*pred_co*coord#","auxz*adv_co*coord*pred#","auxz*auxy*pred#","auxz*exd*pred#","auxz*obj*pred#","auxz*obj*pred_co*coord#","auxz*pnom_exd0_pred#","auxz*pred#","auxz*pred_co*coord#","auxz*pred_co*coord*coord#","auxz*sbj*pred#","coord#","coord*adv*auxc*pred#","coord*adv*pred#","coord*adv*pred_co*coord#","coord*coord#","coord*obj*pred#","coord*pred#","coord*pred_co*coord#","coord*sbj*pred#","coord*sbj*pred_co*coord#","coord_exd0_pred#","exd*pred#","exd*pred_co*coord#","exd_co*coord*pred#","exd_exd0_pred#","obj*adv*auxc*pred#","obj*adv*auxc_exd0_pred#","obj*adv*coord#","obj*adv*obj*pred#","obj*adv*pred#","obj*adv*pred_co*coord#","obj*adv_co*coord*pred#","obj*adv_co*coord*pred_co*coord#","obj*atr*obj*pred#","obj*atr*obj*pred_co*coord#","obj*atr*sbj*pred#","obj*atr*sbj*pred_co*coord#","obj*auxp*adv*pred#","obj*auxp*adv*pred_co*coord#","obj*auxp*obj*pred#","obj*auxp*pred#","obj*auxp*pred_co*coord#","obj*coord#","obj*obj*pred#","obj*obj*pred_co*coord#","obj*obj_co*coord*pred#","obj*pred#","obj*pred_co*coord#","obj*pred_co*coord*coord#","obj*sbj*pred#","obj*sbj*pred_co*coord#","obj_ap*apos*pred#","obj_ap*apos*pred_co*coord#","obj_ap_exd0_apos*pred#","obj_co*coord*adv*auxc*pred#","obj_co*coord*adv*pred#","obj_co*coord*adv*pred_co*coord#","obj_co*coord*pred#","obj_co*coord*pred_co*coord#","obj_exd0_pred#","obj_exd0_pred_co*coord#","ocomp*pred#","ocomp*pred_co*coord#","pnom*obj*pred#","pnom*obj*pred_co*coord#","pnom*pred#","pnom*pred_co*coord#","pnom_co*coord*pred#","pnom_exd0_pred#","pnom_exd0_pred_co*coord#","pred#","pred_co*coord#","pred_co*coord*coord#","sbj*adv*auxc*pred#","sbj*adv*auxc*pred_co*coord#","sbj*adv*pred#","sbj*adv*pred_co*coord#","sbj*coord#","sbj*coord*pred#","sbj*obj*pred#","sbj*obj*pred_co*coord#","sbj*obj_co*coord*pred#","sbj*pred#","sbj*pred_co*coord#","sbj*pred_co*coord*coord#","sbj*sbj*pred#","sbj_ap*apos*pred_co*coord#","sbj_ap_exd0_apos*pred#","sbj_ap_exd0_apos*pred_co*coord#","sbj_co*coord*pred#","sbj_co*coord*pred_co*coord#","sbj_exd0_pred#","sbj_exd0_pred_co*coord#","undefined#","adv*adv_co*coord*auxc*pred#","adv*auxp*obj*pred_co*coord#","adv*auxp*pred_co*coord*coord#","adv*coord*pred#","adv_co*coord*auxc*pred#","adv_co*coord*auxc*pred_co*coord#","atr*exd_ap*apos*pred#","atr*obj*adv*auxc*pred#","atr*obj*adv*auxc*pred_co*coord#","atr*obj*adv_co*coord*auxc*pred#","atr*obj*obj_co*coord*pred#","atr*pnom*pred_co*coord#","atr*sbj*obj*pred_co*coord#","atr_co*coord*sbj*pred#","auxc*adv*pred#","auxp*adv*auxc*pred#","auxp*adv*auxc*pred_co*coord#","auxp*obj_co*coord*pred#","auxp*pred_co*coord*coord#","auxx#","auxx*adv*coord#","auxx*apos*pred#","auxx*atr*obj*pred#","auxx*atr*sbj*pred_co*coord#","auxx*auxc*obj*pred#","auxx*coord*obj*pred#","auxx*coord*obj*pred_co*coord#","auxy*adv*auxc*pred#","auxy*coord*auxc*pred#","auxy*coord*obj*pred_co*coord#","auxy*obj*pred#","auxz*adv*auxc*pred#","auxz*obj_co*coord*pred#","auxz*sbj*pred_co*coord#","coord*auxc*pred#","coord*auxc*pred_co*coord#","coord*auxp*pred#","coord*obj*pred_co*coord#","exd_ap*apos*pred#","obj*adv*auxc*pred_co*coord#","obj*adv_co*coord*auxc*pred#","obj*adv_co*coord*auxc*pred_co*coord#","obj*auxc*pred#","obj*auxp*adv*auxc*pred#","obj*obj_co*coord*pred_co*coord#","pnom*adv*auxc*pred#","pnom_co*coord*pred_co*coord#","sbj*atr*obj*pred#","sbj*atr*sbj*pred_co*coord#","sbj_ap*apos*pred#","adv*auxp*adv*auxc*pred#","adv*pnom*pred#","atr*obj_ap*apos*pred_co*coord#","atr*obj_ap_exd0_apos*pred_co*coord#","atr*obj_co*coord*adv*pred#","atr*sbj_ap*apos*pred#","auxx*coord*auxc*pred#","auxx*exd*pred_co*coord#","auxx*exd_exd0_pred#","auxx*pred#","auxy_exd0_pred_co*coord#","auxz*atr*obj*pred#","auxz*exd_exd0_pred#","auxz_exd0_pred#","coord*apos*pred#","exd#","obj*adv*auxc*coord#","obj*obj*adv*pred#","obj_ap_exd0_apos*pred_co*coord#","pnom*adv*pred#","sbj*adv_co*coord*auxc*pred#","adv*auxp*adv_co*coord*pred#","adv_co*coord*auxp*pred#","atr*obj*adv_co*coord*pred#","atr*sbj_co*coord*pred_co*coord#","atr_co*coord*obj*pred_co*coord#","auxp*adv_co*coord*pred#","auxp*coord*pred#","auxx*atr*obj*pred_co*coord#","auxx*exd*coord#","auxy*coord*apos*pred_co*coord#","auxz*exd*coord#","coord*apos*pred_co*coord#","exd*coord#","obj_co*coord*obj*pred#","sbj_ap_co*coord*apos*pred_co*coord#","adv*obj_co*coord*pred#","atr*obj*adv_co*coord*pred_co*coord#","atr*sbj*obj_co*coord*pred#","auxy*adv*auxc*pred_co*coord#","auxy*coord*adv*pred#","sbj*atr*obj*pred_co*coord#","sbj_ap_co*coord*apos*pred#","atr*exd*coord#","obj_ap_co*coord*apos*pred_co*coord#","sbj*adv*auxc*coord#","adv*atr*sbj*pred_co*coord#","adv*coord*coord#","adv_co*coord*coord#","atr*adv*auxp*adv_co*coord*pred#","atr*sbj*coord#","auxx*pred_co*coord#","coord*auxp*pred_co*coord#","obj_co*coord*auxp*pred_co*coord#","sbj*coord*coord#","adv_co*coord*auxp*pred_co*coord#","coord*coord*pred#","auxz_exd0_pred_co*coord#","obj_co*coord*coord*pred#","sbj*atr*sbj*pred#","adv_co*coord*auxc*coord#","auxy*adv*auxc*coord#","auxg*pred#","auxx*adv_co*coord*pred#","auxx*obj_co*coord*pred#","auxg*coord#"
"Aesch.Ag_1",0.000333333333333333,0.001,0.000333333333333333,0.00233333333333333,0.002,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.00266666666666667,0.001,0.002,0.001,0.000666666666666667,0.000666666666666667,0.004,0.00233333333333333,0.000666666666666667,0.00166666666666667,0.001,0.0183333333333333,0.0126666666666667,0.000333333333333333,0.000666666666666667,0.00266666666666667,0.000666666666666667,0.00233333333333333,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.000666666666666667,0.00166666666666667,0.00166666666666667,0.00333333333333333,0.00166666666666667,0.001,0.00166666666666667,0.001,0.00133333333333333,0.000666666666666667,0.000333333333333333,0.00166666666666667,0.00333333333333333,0.005,0.000666666666666667,0.000333333333333333,0.00133333333333333,0.00166666666666667,0.00133333333333333,0.002,0.0123333333333333,0.0113333333333333,0.000666666666666667,0.00266666666666667,0.00133333333333333,0.000333333333333333,0.002,0.000666666666666667,0.000333333333333333,0.00166666666666667,0.000333333333333333,0.001,0.000666666666666667,0.0146666666666667,0.00933333333333333,0.000333333333333333,0.00133333333333333,0.00166666666666667,0.001,0.000333333333333333,0.004,0.003,0.001,0.000666666666666667,0.000333333333333333,0.001,0.00166666666666667,0.002,0.001,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00366666666666667,0.00166666666666667,0.003,0.00366666666666667,0.0733333333333333,0.00133333333333333,0.00133333333333333,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.00133333333333333,0.000666666666666667,0.007,0.00466666666666667,0.001,0.001,0.00133333333333333,0.001,0.000333333333333333,0.00433333333333333,0.00133333333333333,0.004,0.001,0.00266666666666667,0.00333333333333333,0.00333333333333333,0.000333333333333333,0.00666666666666667,0.000333333333333333,0.000333333333333333,0.00133333333333333,0.00133333333333333,0.026,0.00266666666666667,0.00433333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.001,0.00133333333333333,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.002,0.004,0.000333333333333333,0.000333333333333333,0.0266666666666667,0.000333333333333333,0.001,0.000333333333333333,0.001,0.000333333333333333,0.004,0.00266666666666667,0.000333333333333333,0.000666666666666667,0.001,0.00266666666666667,0.000333333333333333,0.00133333333333333,0.000333333333333333,0.000666666666666667,0.00166666666666667,0.000333333333333333,0.000333333333333333,0.00533333333333333,0.00433333333333333,0.001,0.001,0.000666666666666667,0.000666666666666667,0.001,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.003,0.00233333333333333,0.000666666666666667,0.002,0.00266666666666667,0.000333333333333333,0.0213333333333333,0.0173333333333333,0.001,0.00233333333333333,0.00133333333333333,0.000666666666666667,0.000333333333333333,0.00133333333333333,0.000666666666666667,0.00133333333333333,0.000666666666666667,0.001,0.00166666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.00266666666666667,0.001,0.00133333333333333,0.00233333333333333,0.002,0.0373333333333333,0.0276666666666667,0.00133333333333333,0.00133333333333333,0.000666666666666667,0.001,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.001,0.000333333333333333,0.000333333333333333,0.017,0.0143333333333333,0.001,0.000333333333333333,0.000666666666666667,0.001,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.00433333333333333,0.00366666666666667,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aesch.Ag_2",0,0.00166666666666667,0,0.00166666666666667,0.003,0,0.00166666666666667,0,0,0,0.00366666666666667,0.00366666666666667,0.001,0.000333333333333333,0.00166666666666667,0.000333333333333333,0.004,0.00333333333333333,0.001,0.002,0.001,0.02,0.0216666666666667,0.001,0.000666666666666667,0.00133333333333333,0.00133333333333333,0.00233333333333333,0.00166666666666667,0.002,0.001,0.000333333333333333,0.002,0,0.00133333333333333,0.000333333333333333,0.00166666666666667,0.000666666666666667,0.00133333333333333,0.00233333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0,0,0.001,0.00366666666666667,0.00733333333333333,0.000333333333333333,0.000333333333333333,0.00166666666666667,0.000666666666666667,0.003,0.000333333333333333,0.017,0.007,0.000666666666666667,0.00166666666666667,0.000666666666666667,0.000333333333333333,0.001,0,0.000333333333333333,0.00133333333333333,0.002,0,0.000333333333333333,0.007,0.00766666666666667,0.000666666666666667,0.001,0.000666666666666667,0.000333333333333333,0,0.00333333333333333,0.001,0.000333333333333333,0,0.00166666666666667,0.001,0.000333333333333333,0.002,0.00233333333333333,0.00133333333333333,0,0.000333333333333333,0.00466666666666667,0.00433333333333333,0.00166666666666667,0.001,0.074,0.00166666666666667,0.00266666666666667,0.000666666666666667,0,0,0.00166666666666667,0.00166666666666667,0.00733333333333333,0.005,0.000666666666666667,0.00266666666666667,0.00466666666666667,0,0,0.00266666666666667,0.00266666666666667,0.004,0.002,0.00233333333333333,0.001,0.00133333333333333,0.000666666666666667,0.004,0.000666666666666667,0,0.00133333333333333,0.000333333333333333,0.0266666666666667,0.00633333333333333,0.005,0.000333333333333333,0.00166666666666667,0.00166666666666667,0.000666666666666667,0.00266666666666667,0.000333333333333333,0.001,0,0.000333333333333333,0.005,0.00266666666666667,0.001,0.000333333333333333,0.028,0,0,0.000333333333333333,0.00133333333333333,0.000666666666666667,0.00266666666666667,0.002,0.001,0.000333333333333333,0.000666666666666667,0.002,0,0,0,0.00233333333333333,0.000333333333333333,0,0,0.00633333333333333,0.00966666666666667,0.000333333333333333,0,0.000333333333333333,0.000333333333333333,0,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.003,0.00166666666666667,0,0.00366666666666667,0.00166666666666667,0.000666666666666667,0.0243333333333333,0.0163333333333333,0.000666666666666667,0.00233333333333333,0.002,0.000666666666666667,0,0,0,0,0,0.002,0.001,0.001,0,0.000333333333333333,0.000333333333333333,0,0,0.002,0.000666666666666667,0,0.004,0.002,0.0373333333333333,0.028,0.002,0.00133333333333333,0.002,0.00133333333333333,0.000666666666666667,0,0.000666666666666667,0.001,0.000666666666666667,0,0.0156666666666667,0.0126666666666667,0.00133333333333333,0.001,0.00133333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.005,0.00266666666666667,0.00166666666666667,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.00233333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.001,0.001,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00166666666666667,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.001,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.001,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.001,0.00233333333333333,0.001,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.00133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aesch.Ag_3",0,0.000666666666666667,0,0.00366666666666667,0.002,0,0.000333333333333333,0,0,0.000666666666666667,0.00333333333333333,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00433333333333333,0.00133333333333333,0,0.00366666666666667,0,0.033,0.00666666666666667,0.00133333333333333,0.001,0,0.000333333333333333,0.003,0.000666666666666667,0.00366666666666667,0.000666666666666667,0.00166666666666667,0.000666666666666667,0,0,0,0.00233333333333333,0.001,0.00333333333333333,0.00133333333333333,0.001,0.003,0.000333333333333333,0.00233333333333333,0.000333333333333333,0.000333333333333333,0,0.006,0.00166666666666667,0.000333333333333333,0.000333333333333333,0.003,0.000666666666666667,0.005,0.000666666666666667,0.0196666666666667,0.00666666666666667,0,0.00133333333333333,0.00233333333333333,0.00133333333333333,0,0.00133333333333333,0.00233333333333333,0.000333333333333333,0,0.000666666666666667,0.00266666666666667,0.0156666666666667,0.002,0.000333333333333333,0.000333333333333333,0,0,0,0.00133333333333333,0,0.000666666666666667,0,0.000333333333333333,0,0.00133333333333333,0.000666666666666667,0.00233333333333333,0.000333333333333333,0.000666666666666667,0.001,0.006,0.002,0.000333333333333333,0.00733333333333333,0.0983333333333333,0.00166666666666667,0.000666666666666667,0.000333333333333333,0,0.000333333333333333,0.001,0,0.00966666666666667,0.00333333333333333,0.00133333333333333,0.00333333333333333,0.001,0.000333333333333333,0.000333333333333333,0.004,0.00233333333333333,0.00366666666666667,0.000666666666666667,0.000666666666666667,0,0.007,0,0.00233333333333333,0.000333333333333333,0,0,0,0.034,0.00233333333333333,0.00566666666666667,0,0.003,0.000333333333333333,0,0.000666666666666667,0.00366666666666667,0.003,0,0.000333333333333333,0.006,0.00233333333333333,0.000333333333333333,0.002,0.0176666666666667,0,0.000333333333333333,0,0.000666666666666667,0.000333333333333333,0.00166666666666667,0.000666666666666667,0.000666666666666667,0,0.000333333333333333,0.006,0.000333333333333333,0.001,0.0116666666666667,0.00233333333333333,0,0,0.000333333333333333,0.00766666666666667,0.002,0,0,0.00133333333333333,0.000666666666666667,0.000666666666666667,0,0.001,0.000333333333333333,0.000333333333333333,0.00533333333333333,0.002,0,0.00666666666666667,0.000666666666666667,0,0.0416666666666667,0.0126666666666667,0.000333333333333333,0.00266666666666667,0.000333333333333333,0.003,0.000666666666666667,0.000666666666666667,0,0.000666666666666667,0,0.002,0,0.000666666666666667,0,0,0.000666666666666667,0.000333333333333333,0.001,0.00433333333333333,0.000666666666666667,0,0.00433333333333333,0.000666666666666667,0.0633333333333333,0.0186666666666667,0.001,0.00133333333333333,0,0.000666666666666667,0,0,0,0.00266666666666667,0.000333333333333333,0,0.0246666666666667,0.006,0.000333333333333333,0.001,0.000666666666666667,0,0,0.000666666666666667,0,0.004,0.000333333333333333,0.002,0.00133333333333333,0,0,0,0.00266666666666667,0,0,0.000666666666666667,0,0.001,0,0,0,0,0.000666666666666667,0.000333333333333333,0,0.000666666666666667,0.000333333333333333,0,0,0.001,0.001,0,0.000666666666666667,0,0,0.000666666666666667,0,0,0.000666666666666667,0.000333333333333333,0,0,0.00133333333333333,0,0,0,0,0,0.00133333333333333,0,0.000333333333333333,0,0,0,0,0.000333333333333333,0,0.00366666666666667,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.00133333333333333,0.00366666666666667,0.000666666666666667,0.000666666666666667,0.002,0.000333333333333333,0.001,0.000666666666666667,0.00333333333333333,0.000333333333333333,0.000666666666666667,0.001,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aesch.Cho_1",0.000333333333333333,0.001,0.000666666666666667,0.002,0.002,0,0.000666666666666667,0.000666666666666667,0,0.000333333333333333,0.00333333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0,0.000333333333333333,0.00566666666666667,0.002,0.000333333333333333,0.00166666666666667,0.000333333333333333,0.0233333333333333,0.014,0.000666666666666667,0.000333333333333333,0.00266666666666667,0,0.00233333333333333,0.00133333333333333,0.00166666666666667,0.001,0,0,0.000333333333333333,0,0.000333333333333333,0.004,0.001,0.004,0.00166666666666667,0.000666666666666667,0.00266666666666667,0.000666666666666667,0.001,0.001,0,0.00466666666666667,0.00566666666666667,0.003,0.000333333333333333,0.000333333333333333,0.002,0.001,0.00133333333333333,0.001,0.02,0.00533333333333333,0,0.000666666666666667,0,0.000666666666666667,0.000666666666666667,0.00233333333333333,0.000666666666666667,0,0,0.000333333333333333,0.000666666666666667,0.00866666666666667,0.0113333333333333,0,0.000333333333333333,0.000333333333333333,0,0.000333333333333333,0.00133333333333333,0.00133333333333333,0,0.00133333333333333,0.00266666666666667,0.00133333333333333,0.001,0.000666666666666667,0.002,0.00133333333333333,0.000333333333333333,0,0.006,0.002,0.000666666666666667,0,0.086,0.001,0.000666666666666667,0.000666666666666667,0,0,0.00133333333333333,0.001,0.0106666666666667,0.00466666666666667,0.001,0.00266666666666667,0.00233333333333333,0,0.000333333333333333,0.005,0.000333333333333333,0.00933333333333333,0.000666666666666667,0.001,0.000666666666666667,0.0123333333333333,0.000333333333333333,0.00666666666666667,0.000666666666666667,0.000333333333333333,0.002,0.000333333333333333,0.0316666666666667,0.003,0.00533333333333333,0.000333333333333333,0.000333333333333333,0.00133333333333333,0,0.00166666666666667,0.00433333333333333,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.00266666666666667,0.00266666666666667,0,0,0.024,0,0.000333333333333333,0,0.000666666666666667,0.000666666666666667,0.00466666666666667,0.00166666666666667,0.00133333333333333,0.000666666666666667,0.00166666666666667,0.00933333333333333,0.00166666666666667,0.000666666666666667,0.00133333333333333,0.002,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.00866666666666667,0.003,0.00233333333333333,0,0.001,0.000333333333333333,0,0,0.000333333333333333,0.000666666666666667,0,0.00433333333333333,0.00233333333333333,0.000333333333333333,0.003,0.00166666666666667,0.000333333333333333,0.0316666666666667,0.0153333333333333,0,0.00133333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000666666666666667,0,0.000333333333333333,0,0.00233333333333333,0.002,0.002,0.00133333333333333,0.000333333333333333,0.000333333333333333,0,0,0.004,0.00233333333333333,0.000666666666666667,0.00333333333333333,0.001,0.051,0.0296666666666667,0.000333333333333333,0.000666666666666667,0,0.000666666666666667,0.000333333333333333,0.000333333333333333,0,0.001,0.000333333333333333,0,0.0166666666666667,0.0116666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0,0.00166666666666667,0.000666666666666667,0.004,0.00233333333333333,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0,0.001,0,0.00233333333333333,0.001,0,0.000333333333333333,0,0.000666666666666667,0,0.001,0.000333333333333333,0.000333333333333333,0,0.000666666666666667,0.000333333333333333,0,0.000333333333333333,0.00133333333333333,0.000333333333333333,0,0,0,0,0.000333333333333333,0,0,0.000333333333333333,0.000666666666666667,0,0,0.000666666666666667,0,0.000333333333333333,0.001,0.002,0,0.000333333333333333,0,0,0.000333333333333333,0.000666666666666667,0,0,0,0,0.000666666666666667,0,0.000333333333333333,0.000333333333333333,0,0.000333333333333333,0.001,0.000333333333333333,0.003,0,0.00166666666666667,0.000666666666666667,0.000333333333333333,0.001,0.000333333333333333,0,0,0.000333333333333333,0.000333333333333333,0,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.001,0.001,0.000333333333333333,0.001,0.000333333333333333,0.001,0.000333333333333333,0.00133333333333333,0.000333333333333333,0.000666666666666667,0.000333333333333333,0.001,0.000666666666666667,0.000666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
