"","x"
"578","#-pred*v-*obj*v-*aux*s-"
"579","#-pred*v-*comp*c-"
"580","#-pred*v-*comp*c-"
"581","#-pred*c-*pred*v-*xobj*r-"
"582","#-pred*c-*pred*v-*xobj*r-"
"583","#-voc*a-"
"584","#-voc*a-"
"585","#-pred*c-*pred*v-*obj*c-"
"586","#-pred*c-*pred*v-*obj*c-"
"587","#-pred*v-*adv*g-*pred*v-*sub*c-*sub*nb*aux*s-"
"588","#-pred*v-*adv*g-*pred*v-*sub*c-*sub*nb*aux*s-"
"589","#-pred*v-*sub*nb*apos*v-*xobj*c-*xobj*nb"
"590","#-pred*v-*sub*nb*apos*v-*xobj*c-*xobj*nb"
"591","#-pred*v-*xadv*c-*xadv*v-*obj*nb"
"592","#-pred*v-*xadv*c-*xadv*v-*obj*nb"
"593","#-pred*v-*sub*c-*sub*a-"
"594","#-pred*v-*sub*c-*sub*a-"
"595","#-pred*c-*pred*v-*obj*a-"
"596","#-pred*c-*pred*v-*obj*a-"
"597","#-pred*c-*pred*v-*obj*v-"
"598","#-pred*c-*pred*v-*obj*v-"
"599","#-pred*v-*obj*pk"
"600","#-pred*v-*obj*pk"
"601","#-pred*obl*a-*atr*nb*atr*c-*atr*ne"
"602","#-pred*obl*a-*atr*nb*atr*c-*atr*ne"
"603","#-pred*adv*r-*obl*c-*obl*nb*apos*ne"
"604","#-pred*adv*r-*obl*c-*obl*nb*apos*ne"
"605","#-pred*adv*r-*obl*c-*obl*nb*apos*ne*apos*ne"
"606","#-pred*adv*r-*obl*c-*obl*nb*apos*ne*apos*ne"
"607","#-pred*v-*xadv*v-*obl*nb"
"608","#-pred*v-*xadv*v-*obl*nb"
"609","#-pred*v-*obj*pi"
"610","#-pred*v-*obj*pi"
"611","#-pred*v-*obj"
"612","#-pred*v-*obj"
"613","#-pred*v-*obj*v-*obj*pr"
"614","#-pred*v-*obj*v-*obj*pr"
"615","#-pred*c-*pred*v-*comp*g-*pred*v-"
"616","#-pred*c-*pred*v-*comp*g-*pred*v-"
"617","#-pred*adv*g-*pred"
"618","#-pred*adv*g-*pred"
"619","#-pred*xadv*v-"
"620","#-pred*xadv*v-"
"621","#-pred*v-*obl*r-*obl*nb*atr*pp"
"622","#-pred*v-*obl*r-*obl*nb*atr*pp"
"623","#-pred*v-*comp*v-*xobj*xobj*a-"
"624","#-pred*v-*comp*v-*xobj*xobj*a-"
"625","#-pred*c-*pred*v-*sub*nb*atr*a-"
"626","#-pred*c-*pred*v-*sub*nb*atr*a-"
"627","#-pred*v-*sub*pi"
"628","#-pred*v-*sub*pi"
"629","#-pred*v-*xadv*v-*obl*r-*obl*nb*aux*s-"
"630","#-pred*v-*xadv*v-*obl*r-*obl*nb*aux*s-"
"631","#-pred*v-*xadv*v-*obj*pp"
"632","#-pred*v-*xadv*v-*obj*pp"
"633","#-pred*v-*comp*g-*pred*v-*sub"
"634","#-pred*v-*comp*g-*pred*v-*sub"
"635","#-pred*v-*xadv*v-*aux*df"
"636","#-pred*v-*xadv*v-*aux*df"
"637","#-pred*v-*xobj*v-*adv*g-*pred*v-*adv*r-"
"638","#-pred*v-*xobj*v-*adv*g-*pred*v-*adv*r-"
"639","#-parpred"
"640","#-parpred"
"641","#-pred*sub*c-*sub*ne"
"642","#-pred*sub*c-*sub*ne"
"643","#-pred*v-*xobj*v-*adv*r-*obl*nb*aux*s-"
"644","#-pred*v-*xobj*v-*adv*r-*obl*nb*aux*s-"
"645","#-pred*obl*c-"
"646","#-pred*obl*c-"
"647","#-pred*v-*adv*g-*pred*v-*sub*pp"
"648","#-pred*v-*adv*g-*pred*v-*sub*pp"
"649","#-pred*c-*pred*v-*sub*a-*aux*s-"
"650","#-pred*c-*pred*v-*sub*a-*aux*s-"
"651","#-pred*v-*adv*r-*obl*nb*atr*px"
"652","#-pred*v-*adv*r-*obl*nb*atr*px"
"653","#-pred*v-*comp*v-*obl*r-"
"654","#-pred*v-*comp*v-*obl*r-"
"655","#-pred*v-*adv*g-*pred*v-*xobj*nb"
"656","#-pred*v-*adv*g-*pred*v-*xobj*nb"
"657","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-*adv*c-*adv*r-"
"658","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-*adv*c-*adv*r-"
"659","#-pred*v-*comp*g-*pred*v-*obl*pp"
"660","#-pred*v-*comp*g-*pred*v-*obl*pp"
"661","#-pred*v-*xobj*nb*atr*a-"
"662","#-pred*v-*xobj*nb*atr*a-"
"663","#-pred*v-*sub*v-*obj*nb"
"664","#-pred*v-*sub*v-*obj*nb"
"665","#-pred*c-*pred*v-*sub*nb*atr*v-"
"666","#-pred*c-*pred*v-*sub*nb*atr*v-"
"667","#-pred*sub*sub*nb"
"668","#-pred*sub*sub*nb"
"669","#-pred*c-*pred*v-*obj*nb*atr*nb"
"670","#-pred*c-*pred*v-*obj*nb*atr*nb"
"671","#-pred*v-*comp*v-*xobj*xobj*c-*xobj*xobj*a-*aux*df"
"672","#-pred*v-*comp*v-*xobj*xobj*c-*xobj*xobj*a-*aux*df"
"673","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*xadv*v-*obj*c-*obj*nb"
"674","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*xadv*v-*obj*c-*obj*nb"
"675","#-pred*v-*obj*ne*aux*s-"
"676","#-pred*v-*obj*ne*aux*s-"
"677","#-pred*obl*c-*aux*c-"
"678","#-pred*obl*c-*aux*c-"
"679","#-pred*obl*c-*obl*nb*apos*nb"
"680","#-pred*obl*c-*obl*nb*apos*nb"
"681","#-pred*obl*c-*obl*nb*apos*nb*aux*s-"
"682","#-pred*obl*c-*obl*nb*apos*nb*aux*s-"
"683","#-pred*obl*c-*obl*nb*atr*c-*apos*a-"
"684","#-pred*obl*c-*obl*nb*atr*c-*apos*a-"
"685","#-pred*sub*c-*sub*nb*apos*nb"
"686","#-pred*sub*c-*sub*nb*apos*nb"
"687","#-pred*v-*adv*g-*pred*v-*adv*r-*obl*nb*narg*a-*atr*r-"
"688","#-pred*v-*adv*g-*pred*v-*adv*r-*obl*nb*narg*a-*atr*r-"
"689","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-"
"690","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-"
"691","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-*adv*df"
"692","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-*adv*df"
"693","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-*obl*c-*obl*pp"
"694","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr*apos*nb*atr*atr*a-*obl*c-*obl*pp"
"695","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp"
"696","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp"
"697","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*atr*c-*adv*r-"
"698","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*atr*c-*adv*r-"
"699","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*atr*c-*adv*r-*obl*nb"
"700","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*atr*c-*adv*r-*obl*nb"
"701","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*aux*df"
"702","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-*xadv*c-*xadv*r-*apos*nb*atr*a-*obl*obl*pp*aux*df"
"703","#-pred*v-*xadv*v-*xobj*pd*atr*df*sub*nb*apos*apos*nb"
"704","#-pred*v-*xadv*v-*xobj*pd*atr*df*sub*nb*apos*apos*nb"
"705","#-pred*v-*xadv*v-*xobj*pd*atr*df*sub*nb*apos*apos*nb*aux*df"
"706","#-pred*v-*xadv*v-*xobj*pd*atr*df*sub*nb*apos*apos*nb*aux*df"
"707","#-pred*v-*adv*g-*pred*v-*sub*a-"
"708","#-pred*v-*adv*g-*pred*v-*sub*a-"
"709","#-pred*adv*v-*adv*dq"
"710","#-pred*adv*v-*adv*dq"
"711","#-pred*adv*g-*pred*v-*obj*nb"
"712","#-pred*adv*g-*pred*v-*obj*nb"
"713","#-pred*v-*comp*g-*pred*v-*sub*nb*aux*s-"
"714","#-pred*v-*comp*g-*pred*v-*sub*nb*aux*s-"
"715","#-pred*v-*xobj*v-*obj*nb*aux*s-"
"716","#-pred*v-*xobj*v-*obj*nb*aux*s-"
"717","#-pred*v-*xadv*c-*xadv*v-*adv*r-"
"718","#-pred*v-*xadv*c-*xadv*v-*adv*r-"
"719","#-parpred*v-*aux*df"
"720","#-parpred*v-*aux*df"
"721","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*nb"
"722","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*nb"
"723","#-pred*v-*xadv*c-*xadv*v-*obj*nb*aux*s-"
"724","#-pred*v-*xadv*c-*xadv*v-*obj*nb*aux*s-"
"725","#-pred*v-*xadv*v-*obl*nb*aux*s-"
"726","#-pred*v-*xadv*v-*obl*nb*aux*s-"
"727","#-pred*v-*xadv*v-*adv*g-*pred*v-"
"728","#-pred*v-*xadv*v-*adv*g-*pred*v-"
"729","#-pred*v-*xobj*df"
"730","#-pred*v-*xobj*df"
"731","#-pred*adv*r-*obl*nb*atr*nb"
"732","#-pred*adv*r-*obl*nb*atr*nb"
"733","#-pred*v-*adv*g-*pred*v-*obl*nb"
"734","#-pred*v-*adv*g-*pred*v-*obl*nb"
"735","#-pred*v-*adv*v-*sub*pp"
"736","#-pred*v-*adv*v-*sub*pp"
"737","#-pred*v-*comp*g-*pred*v-*adv*r-*obl*nb*aux*s-"
"738","#-pred*v-*comp*g-*pred*v-*adv*r-*obl*nb*aux*s-"
"739","#-pred*v-*obj*c-*obj*nb*atr*a-"
"740","#-pred*v-*obj*c-*obj*nb*atr*a-"
"741","#-pred*v-*adv*g-*pred*c-*pred*v-*obj*pp"
"742","#-pred*v-*adv*g-*pred*c-*pred*v-*obj*pp"
"743","#-pred*comp*g-"
"744","#-pred*comp*g-"
"745","#-pred*c-*pred*v-*adv*g-*pred*v-*aux*df"
"746","#-pred*c-*pred*v-*adv*g-*pred*v-*aux*df"
"747","#-pred*v-*obl*ne"
"748","#-pred*v-*obl*ne"
"749","#-pred*v-*comp*g-*pred*v-*adv*df"
"750","#-pred*v-*comp*g-*pred*v-*adv*df"
"751","#-parpred*c-*parpred*v-"
"752","#-parpred*c-*parpred*v-"
"753","#-pred*c-*pred*v-*adv*c-*adv*nb"
"754","#-pred*c-*pred*v-*adv*c-*adv*nb"
"755","#-pred*v-*xobj*v-*obl*r-*obl*pp"
"756","#-pred*v-*xobj*v-*obl*r-*obl*pp"
"757","#-pred*sub*nb*atr*pp"
"758","#-pred*sub*nb*atr*pp"
"759","#-pred*v-*obl*v-"
"760","#-pred*v-*obl*v-"
"761","#-pred*xobj*pi"
"762","#-pred*xobj*pi"
"763","#-pred*adv*g-*pred*v-*xadv*v-"
"764","#-pred*adv*g-*pred*v-*xadv*v-"
"765","#-pred*adv*g-*pred*v-*xadv*c-*xadv*v-"
"766","#-pred*adv*g-*pred*v-*xadv*c-*xadv*v-"
"767","#-pred*adv*r-*obl*c-*obl*nb*apos*nb*atr*pp"
"768","#-pred*adv*r-*obl*c-*obl*nb*apos*nb*atr*pp"
"769","#-pred*v-*adv*v-*obl*r-"
"770","#-pred*v-*adv*v-*obl*r-"
"771","#-pred*v-*adv*r-*obl*nb*atr*nb*aux*s-"
"772","#-pred*v-*adv*r-*obl*nb*atr*nb*aux*s-"
"773","#-pred*v-*xobj*v-*adv*df"
"774","#-pred*v-*xobj*v-*adv*df"
"775","#-pred*sub*nb*atr*nb*apos*ne"
"776","#-pred*sub*nb*atr*nb*apos*ne"
"777","#-pred*v-*obl*a-"
"778","#-pred*v-*obl*a-"
"779","#-pred*c-*pred*adv*r-"
"780","#-pred*c-*pred*adv*r-"
"781","#-pred*v-*adv*g-*pred*v-*obl*pp"
"782","#-pred*v-*adv*g-*pred*v-*obl*pp"
"783","#-pred*v-*obl*c-*obl*r-*obl*nb"
"784","#-pred*v-*obl*c-*obl*r-*obl*nb"
"785","#-pred*v-*xadv*xadv*v-"
"786","#-pred*v-*xadv*xadv*v-"
"787","#-pred*v-*adv*v-*adv*r-"
"788","#-pred*v-*adv*v-*adv*r-"
"789","#-pred*pred*aux*df"
"790","#-pred*pred*aux*df"
"791","#-pred*v-*adv*df*sub*nb"
"792","#-pred*v-*adv*df*sub*nb"
"793","#-pred*v-*obl*nb*atr*nb"
"794","#-pred*v-*obl*nb*atr*nb"
"795","#-pred*c-*pred*v-*obj*px"
"796","#-pred*c-*pred*v-*obj*px"
"797","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*pp"
"798","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*pp"
"799","#-pred*c-*pred*sub*nb*atr*pp"
"800","#-pred*c-*pred*sub*nb*atr*pp"
"801","#-pred*comp"
"802","#-pred*comp"
"803","#-pred*v-*adv*v-*aux*df"
"804","#-pred*v-*adv*v-*aux*df"
"805","#-pred*v-*comp*g-*pred*v-*obj*nb"
"806","#-pred*v-*comp*g-*pred*v-*obj*nb"
"807","#-pred*v-*adv*pi"
"808","#-pred*v-*adv*pi"
"809","#-pred*v-*xobj*nb*atr*v-"
"810","#-pred*v-*xobj*nb*atr*v-"
"811","#-pred*v-*comp*g-*pred*v-*obl*r-"
"812","#-pred*v-*comp*g-*pred*v-*obl*r-"
"813","#-pred*xobj*r-*obl*nb*atr*pp"
"814","#-pred*xobj*r-*obl*nb*atr*pp"
"815","#-pred*v-*obl*nb*atr*a-"
"816","#-pred*v-*obl*nb*atr*a-"
"817","#-pred*v-*xadv*v-*xobj*v-"
"818","#-pred*v-*xadv*v-*xobj*v-"
"819","#-pred*v-*adv*g-*pred*v-*sub*a-*aux*s-"
"820","#-pred*v-*adv*g-*pred*v-*sub*a-*aux*s-"
"821","#-pred*c-*pred*v-*obj*ne"
"822","#-pred*c-*pred*v-*obj*ne"
"823","#-pred*comp*v-"
"824","#-pred*comp*v-"
"825","#-pred*sub*v-"
"826","#-pred*sub*v-"
"827","#-pred*v-*adv*v-*sub*nb*aux*s-"
"828","#-pred*v-*adv*v-*sub*nb*aux*s-"
"829","#-pred*sub*nb*atr*nb*apos*ne*apos*ne"
"830","#-pred*sub*nb*atr*nb*apos*ne*apos*ne"
"831","#-pred*v-*obl*r-*obl*nb*atr*nb"
"832","#-pred*v-*obl*r-*obl*nb*atr*nb"
"833","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*px"
"834","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*px"
"835","#-pred*v-*sub*nb*apos*c-*apos*v-"
"836","#-pred*v-*sub*nb*apos*c-*apos*v-"
"837","#-pred*pred*v-*adv*r-"
"838","#-pred*pred*v-*adv*r-"
"839","#-pred*v-*adv*c-*adv*g-"
"840","#-pred*v-*adv*c-*adv*g-"
"841","#-pred*v-*adv*g-*pred*c-*pred*v-*adv*r-"
"842","#-pred*v-*adv*g-*pred*c-*pred*v-*adv*r-"
"843","#-pred*v-*obl*v-*aux*s-"
"844","#-pred*v-*obl*v-*aux*s-"
"845","#-pred*v-*adv*g-*pred*v-*adv*g-"
"846","#-pred*v-*adv*g-*pred*v-*adv*g-"
"847","#-pred*v-*xadv*v-*obl*r-*obl*pp"
"848","#-pred*v-*xadv*v-*obl*r-*obl*pp"
"849","#-pred*c-*pred*v-*sub*ne*aux*s-"
"850","#-pred*c-*pred*v-*sub*ne*aux*s-"
"851","#-pred*v-*comp*v-*sub"
"852","#-pred*v-*comp*v-*sub"
"853","#-pred*sub*v-*aux*s-"
"854","#-pred*sub*v-*aux*s-"
"855","#-pred*v-*comp*v-*obl*nb"
"856","#-pred*v-*comp*v-*obl*nb"
"857","#-pred*v-*adv*g-*pred*v-*obl*r-*obl*nb"
"858","#-pred*v-*adv*g-*pred*v-*obl*r-*obl*nb"
"859","#-pred*v-*xobj*c-*xobj*v-*obj*nb"
"860","#-pred*v-*xobj*c-*xobj*v-*obj*nb"
"861","#-pred*v-*adv*r-*obl*c-*obl*nb*aux*s-"
"862","#-pred*v-*adv*r-*obl*c-*obl*nb*aux*s-"
"863","#-pred*v-*comp*g-*pred*c-*pred*v-*adv*r-"
"864","#-pred*v-*comp*g-*pred*c-*pred*v-*adv*r-"
"865","#-pred*sub*c-*sub*v-"
"866","#-pred*sub*c-*sub*v-"
"867","#-pred*c-*pred*v-*adv*g-*pred*v-*sub"
"868","#-pred*c-*pred*v-*adv*g-*pred*v-*sub"
"869","#-pred*sub*px"
"870","#-pred*sub*px"
"871","#-pred*v-*adv*g-*pred*c-*pred*v-*sub"
"872","#-pred*v-*adv*g-*pred*c-*pred*v-*sub"
"873","#-pred*v-*obl*c-*obl*nb*aux*s-"
"874","#-pred*v-*obl*c-*obl*nb*aux*s-"
"875","#-pred*xobj"
"876","#-pred*xobj"
"877","#-pred*c-*pred*v-*sub*nb*atr*px"
"878","#-pred*c-*pred*v-*sub*nb*atr*px"
"879","#-pred*c-*pred*c-*pred*v-*sub"
"880","#-pred*c-*pred*c-*pred*v-*sub"
"881","#-pred*comp*v-*xobj*xobj*a-"
"882","#-pred*comp*v-*xobj*xobj*a-"
"883","#-pred*comp*v-*xobj*xobj*v-*adv*nb"
"884","#-pred*comp*v-*xobj*xobj*v-*adv*nb"
"885","#-pred*comp*v-*xobj*xobj*v-*adv*nb*aux*s-"
"886","#-pred*comp*v-*xobj*xobj*v-*adv*nb*aux*s-"
"887","#-pred*obj*obj*nb"
"888","#-pred*obj*obj*nb"
"889","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*adv*c-*adv*df"
"890","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*adv*c-*adv*df"
"891","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*xadv*v-*obj*c-*obj*nb*aux*s-"
"892","#-pred*v-*sub*nb*atr*v-*adv*g-*pred*v-*xadv*v-*obj*c-*obj*nb*aux*s-"
"893","#-pred*v-*comp*v-*aux*df"
"894","#-pred*v-*comp*v-*aux*df"
"895","#-pred*v-*comp*v-*obj*nb"
"896","#-pred*v-*comp*v-*obj*nb"
"897","#-pred*xobj*nb*atr*nb"
"898","#-pred*xobj*nb*atr*nb"
"899","#-pred*c-*pred*v-*obj*nb*atr*nb*aux*s-"
"900","#-pred*c-*pred*v-*obj*nb*atr*nb*aux*s-"
"901","#-pred*c-*pred*v-*xadv*c-"
"902","#-pred*c-*pred*v-*xadv*c-"
"903","#-pred*v-*obj*c-*obj*ne"
"904","#-pred*v-*obj*c-*obj*ne"
"905","#-pred*v-*xadv*v-*adv*r-*obl*ne"
"906","#-pred*v-*xadv*v-*adv*r-*obl*ne"
"907","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*pp"
"908","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*pp"
"909","#-pred*v-*xadv*v-*obl*pp"
"910","#-pred*v-*xadv*v-*obl*pp"
"911","#-pred*v-*comp*g-*pred*adv*g-*pred*v-*xadv*v-*obj*pd*apos*g-*pred*v-*obl*obl*obl*c-*obl*a-"
"912","#-pred*v-*comp*g-*pred*adv*g-*pred*v-*xadv*v-*obj*pd*apos*g-*pred*v-*obl*obl*obl*c-*obl*a-"
"913","#-pred*v-*comp*g-*pred*adv*g-*pred*v-*xadv*v-*obj*pd*apos*g-*pred*v-*obl*obl*obl*c-*obl*nb"
"914","#-pred*v-*comp*g-*pred*adv*g-*pred*v-*xadv*v-*obj*pd*apos*g-*pred*v-*obl*obl*obl*c-*obl*nb"
"915","#-pred*v-*xadv*v-*comp*g-*pred*v-*obj*nb"
"916","#-pred*v-*xadv*v-*comp*g-*pred*v-*obj*nb"
"917","#-pred*v-*obj*nb*atr*pd"
"918","#-pred*v-*obj*nb*atr*pd"
"919","#-pred*c-*pred*v-*xobj*r-*obl*nb"
"920","#-pred*c-*pred*v-*xobj*r-*obl*nb"
"921","#-pred*v-*xobj*r-*obl*pp"
"922","#-pred*v-*xobj*r-*obl*pp"
"923","#-pred*v-*obj*pd*apos*g-"
"924","#-pred*v-*obj*pd*apos*g-"
"925","#-voc*ne"
"926","#-voc*ne"
"927","#-pred*v-*comp*g-*pred*v-*aux*df"
"928","#-pred*v-*comp*g-*pred*v-*aux*df"
"929","#-voc*nb*atr*a-"
"930","#-voc*nb*atr*a-"
"931","#-pred*c-*pred*v-*sub*pd"
"932","#-pred*c-*pred*v-*sub*pd"
"933","#-pred*v-*xobj*c-*xobj*v-*obl*r-"
"934","#-pred*v-*xobj*c-*xobj*v-*obl*r-"
"935","#-pred*v-*xobj*v-*obl*nb*aux*s-"
"936","#-pred*v-*xobj*v-*obl*nb*aux*s-"
"937","#-pred*v-*comp*v-*obl*nb*aux*s-"
"938","#-pred*v-*comp*v-*obl*nb*aux*s-"
"939","#-pred*c-*pred*v-*adv*r-*obl*nb*atr*nb"
"940","#-pred*c-*pred*v-*adv*r-*obl*nb*atr*nb"
"941","#-pred*v-*adv*g-*pred*v-*sub*ne"
"942","#-pred*v-*adv*g-*pred*v-*sub*ne"
"943","#-pred*v-*sub*v-*sub*pr"
"944","#-pred*v-*sub*v-*sub*pr"
"945","#-pred*v-*xadv*v-*obj*nb*atr*pp"
"946","#-pred*v-*xadv*v-*obj*nb*atr*pp"
"947","#-pred*v-*sub*nb*apos*v-"
"948","#-pred*v-*sub*nb*apos*v-"
"949","#-pred*comp*sub*nb"
"950","#-pred*comp*sub*nb"
"951","#-pred*v-*xobj*xobj*v-*obl*c-*obl*nb"
"952","#-pred*v-*xobj*xobj*v-*obl*c-*obl*nb"
"953","#-pred*v-*xobj*xobj*v-*xobj*xobj*a-"
"954","#-pred*v-*xobj*xobj*v-*xobj*xobj*a-"
"955","#-pred*v-*comp*g-*pred*v-*obj*pp"
"956","#-pred*v-*comp*g-*pred*v-*obj*pp"
"957","#-pred*v-*xadv*v-*obj*nb*atr*nb"
"958","#-pred*v-*xadv*v-*obj*nb*atr*nb"
"959","#-pred*c-*pred*v-*adv*r-*obl*pd"
"960","#-pred*c-*pred*v-*adv*r-*obl*pd"
"961","#-pred*c-*pred*v-*xobj*v-*obl*r-"
"962","#-pred*c-*pred*v-*xobj*v-*obl*r-"
"963","#-pred*v-*comp*g-*pred*c-*pred*v-*sub*nb"
"964","#-pred*v-*comp*g-*pred*c-*pred*v-*sub*nb"
"965","#-pred*v-*sub*c-*apos*v-"
"966","#-pred*v-*sub*c-*apos*v-"
"967","#-pred*v-*xobj*v-*obj*px"
"968","#-pred*v-*xobj*v-*obj*px"
"969","#-pred*v-*sub*ne*apos*nb"
"970","#-pred*v-*sub*ne*apos*nb"
"971","#-pred*c-*pred*v-*adv*nb*aux*s-"
"972","#-pred*c-*pred*v-*adv*nb*aux*s-"
"973","#-pred*c-*pred*v-*sub*c-*aux*c-"
"974","#-pred*c-*pred*v-*sub*c-*aux*c-"
"975","#-pred*v-*obl*r-*obl*nb*atr*nb*aux*s-"
"976","#-pred*v-*obl*r-*obl*nb*atr*nb*aux*s-"
"977","#-pred*adv*g-*pred*v-*adv*r-"
"978","#-pred*adv*g-*pred*v-*adv*r-"
"979","#-pred*v-*adv*g-*pred*v-*adv*g-*pred*v-"
"980","#-pred*v-*adv*g-*pred*v-*adv*g-*pred*v-"
"981","#-parpred*v-*sub*nb"
"982","#-parpred*v-*sub*nb"
"983","#-pred*c-*pred*v-*adv*g-*pred*c-"
"984","#-pred*c-*pred*v-*adv*g-*pred*c-"
"985","#-pred*v-*xadv*v-*obj*c-*aux*c-"
"986","#-pred*v-*xadv*v-*obj*c-*aux*c-"
"987","#-pred*v-*xobj*nb*atr*pp"
"988","#-pred*v-*xobj*nb*atr*pp"
"989","#-pred*comp*g-*pred*v-"
"990","#-pred*comp*g-*pred*v-"
"991","#-pred*v-*sub*nb*atr*c-"
"992","#-pred*v-*sub*nb*atr*c-"
"993","#-pred*v-*adv*r-*obl*pd*apos*g-"
"994","#-pred*v-*adv*r-*obl*pd*apos*g-"
"995","#-pred*v-*comp*g-*pred*v-*xadv*v-"
"996","#-pred*v-*comp*g-*pred*v-*xadv*v-"
"997","#-pred*sub*ne*apos*nb"
"998","#-pred*sub*ne*apos*nb"
"999","#-pred*v-*obl*ne*aux*s-"
"1000","#-pred*v-*obl*ne*aux*s-"
"1001","#-pred*v-*xadv*v-*xobj*nb"
"1002","#-pred*v-*xadv*v-*xobj*nb"
"1003","#-pred*v-*xobj*v-*obj*pp"
"1004","#-pred*v-*xobj*v-*obj*pp"
"1005","#-pred*pred*v-*adv*r-*obl*nb"
"1006","#-pred*pred*v-*adv*r-*obl*nb"
"1007","#-pred*v-*sub*v-*adv*r-"
"1008","#-pred*v-*sub*v-*adv*r-"
"1009","#-pred*sub*c-*apos*v-*adv*r-"
"1010","#-pred*sub*c-*apos*v-*adv*r-"
"1011","#-pred*sub*c-*apos*v-*adv*r-*obl*nb"
"1012","#-pred*sub*c-*apos*v-*adv*r-*obl*nb"
"1013","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*c-*atr*a-"
"1014","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*c-*atr*a-"
"1015","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*v-*adv*r-*obl*pp*apos*v-*adv*r-"
"1016","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*v-*adv*r-*obl*pp*apos*v-*adv*r-"
"1017","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*v-*adv*r-*obl*pp*apos*v-*adv*r-*obl*nb"
"1018","#-pred*sub*c-*apos*v-*adv*r-*obl*nb*atr*v-*adv*r-*obl*pp*apos*v-*adv*r-*obl*nb"
"1019","#-pred*v-*xadv*v-*adv*g-*pred*v-*adv*r-*obl*c-*obl*nb"
"1020","#-pred*v-*xadv*v-*adv*g-*pred*v-*adv*r-*obl*c-*obl*nb"
"1021","#-pred*adv*c-*adv*r-"
"1022","#-pred*adv*c-*adv*r-"
"1023","#-pred*v-*xobj*c-*aux*c-"
"1024","#-pred*v-*xobj*c-*aux*c-"
"1025","#-pred*v-*xadv*c-*xadv*v-*adv*r-*obl*nb"
"1026","#-pred*v-*xadv*c-*xadv*v-*adv*r-*obl*nb"
"1027","#-pred*xobj*c-*xobj*v-*adv*r-*apos*r-"
"1028","#-pred*xobj*c-*xobj*v-*adv*r-*apos*r-"
"1029","#-pred*xobj*c-*xobj*v-*adv*r-*apos*r-*obl*nb"
"1030","#-pred*xobj*c-*xobj*v-*adv*r-*apos*r-*obl*nb"
"1031","#-pred*v-*adv*g-*pred*v-*sub*c-"
"1032","#-pred*v-*adv*g-*pred*v-*sub*c-"
"1033","#-parpred*v-*sub*pd"
"1034","#-parpred*v-*sub*pd"
"1035","#-pred*v-*adv*r-*obl*v-*sub*pp"
"1036","#-pred*v-*adv*r-*obl*v-*sub*pp"
"1037","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*a-"
"1038","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*a-"
"1039","#-pred*v-*obl*r-*obl*a-"
